date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 17:11:05,,,,131.0,13540.0,23546.0,283.1,29.09,5.95,154.0,12004.0,29862.0,271.86,6.16,59.47,5.92,174.0,32718.0,278.6,44.49,5.54,698428,1284,0.25,0.23,610.0,113.0,46.84,17.09,2286.0,1508.0,11711.35,9544.09,3545.0,3064.0,19315.14,20920.72,2232.0,1481.0,11333.69,9244.22
10/04 17:11:07,,,,159.0,16790.0,24488.0,259.61,36.14,5.98,124.0,16652.0,19610.0,292.44,3.29,29.88,5.98,106.0,16712.0,263.91,22.73,6.47,698504,1360,0.25,0.2,621.0,116.0,49.62,17.95,1751.0,1180.0,7717.2,7332.43,3135.0,3170.0,15328.14,22586.2,1665.0,1294.0,6853.75,8617.65
10/04 17:11:09,,,,182.0,23124.0,28576.0,284.07,32.59,5.33,163.0,19174.0,28376.0,291.72,5.07,29.41,5.58,170.0,30868.0,284.11,46.74,5.51,698584,340,0.28,0.25,608.0,119.0,48.27,18.39,1983.0,1703.0,8819.49,11498.79,4339.0,4325.0,23822.02,30392.41,2177.0,1914.0,10185.51,12965.99
10/04 17:11:11,,,,145.0,16270.0,26372.0,294.08,78.37,6.88,174.0,29232.0,28116.0,329.59,7.31,35.31,5.43,167.0,33626.0,308.11,62.35,5.8,698628,416,0.45,0.25,618.0,121.0,49.81,18.56,2441.0,2121.0,11888.52,14815.46,4547.0,4440.0,25741.98,31943.32,2066.0,1592.0,9375.94,10602.64
10/04 17:11:13,,,,182.18,18188.12,27168.32,248.97,36.47,5.43,126.73,14281.19,22237.62,288.16,13.64,108.58,7.81,163.37,32601.98,292.61,43.19,5.32,698696,492,0.25,0.23,608.91,116.83,48.4,17.9,1781.19,1439.6,7251.94,9383.53,3758.42,3391.09,20679.96,23496.55,2210.89,1680.2,11083.69,11069.49
10/04 17:11:15,,,,173.0,18838.0,39326.0,336.21,76.95,5.49,177.0,17786.0,24172.0,237.05,16.06,77.05,5.65,111.0,19648.0,260.9,103.14,9.01,699092,548,0.28,0.25,617.0,118.0,49.81,18.07,1997.0,1646.0,9013.03,11066.66,3736.0,3153.0,21129.24,22470.49,2048.0,1506.0,9904.45,9961.19
10/04 17:11:17,,,,138.0,21686.0,24230.0,332.72,26.8,5.82,195.0,26762.0,33852.0,310.84,9.4,72.89,5.13,191.0,35030.0,270.94,55.2,5.24,699168,624,0.33,0.3,613.0,112.0,47.7,17.03,2225.0,1910.0,10507.55,13274.77,4249.0,4458.0,23606.79,32396.43,2027.0,1624.0,9093.22,10776.77
10/04 17:11:19,,,,180.0,18154.0,31580.0,276.3,56.8,5.47,130.0,10904.0,25504.0,280.06,5.71,41.22,6.88,141.0,29110.0,288.11,29.43,6.35,698960,652,0.3,0.23,632.0,122.0,51.04,18.83,2145.0,1746.0,9857.08,11451.7,3823.0,3100.0,21725.13,20532.24,2137.0,1635.0,10283.43,10776.64
10/04 17:11:21,,,,144.0,22334.0,23906.0,321.11,35.73,6.39,196.0,22856.0,30478.0,272.11,12.84,44.22,5.11,178.0,31194.0,311.09,40.0,5.43,699044,732,0.28,0.25,634.0,120.0,50.17,18.45,2121.0,1840.0,9684.01,12780.72,4714.0,4895.0,26729.87,35036.43,1953.0,1945.0,8080.76,13849.75
10/04 17:11:23,,,,133.0,10172.0,28030.0,287.23,40.71,5.89,184.0,16936.0,30554.0,258.1,5.57,33.83,5.18,135.0,22926.0,280.8,34.34,6.44,699116,808,0.3,0.25,623.0,117.0,50.45,17.8,1882.0,1625.0,7603.12,10964.38,3972.0,3211.0,23197.03,21282.3,1992.0,1827.0,8648.58,12484.42
10/04 17:11:25,,,,133.0,13400.0,27304.0,306.05,30.62,6.05,136.0,15188.0,27872.0,316.62,5.71,41.82,6.56,135.0,22734.0,281.23,31.95,5.67,699196,804,0.25,0.2,633.0,115.0,50.95,17.68,2165.0,1492.0,10808.92,9477.44,3488.0,3140.0,19143.45,22163.57,2024.0,1469.0,9612.36,9462.6
10/04 17:11:27,,,,92.0,12554.0,16404.0,314.76,26.17,6.4,120.0,13334.0,26496.0,331.92,2.77,28.62,6.09,101.0,16746.0,269.5,18.0,6.81,699276,888,0.25,0.23,634.0,122.0,51.88,19.21,1973.0,1214.0,9595.73,7745.63,2603.0,2534.0,12850.11,18363.2,1371.0,831.0,5032.27,5019.06
10/04 17:11:29,,,,71.0,7646.0,13754.0,301.41,15.75,6.39,116.0,15960.0,15354.0,269.95,2.83,24.9,5.2,123.0,20162.0,251.12,29.07,6.61,699352,912,0.28,0.18,621.0,120.0,49.98,18.25,1397.0,1010.0,4965.44,6581.97,2762.0,2501.0,13788.1,17348.98,1484.0,1062.0,5760.7,7077.95
10/04 17:11:31,,,,129.0,16284.0,25236.0,321.86,33.67,6.16,118.0,15314.0,20102.0,300.14,2.59,22.23,6.17,158.0,33088.0,299.91,29.41,5.72,699432,996,0.3,0.23,625.0,122.0,51.17,18.83,1980.0,1558.0,9154.24,10344.43,3826.0,3321.0,21804.61,23213.79,1936.0,1581.0,8821.31,10799.07
10/04 17:11:33,,,,147.0,16596.0,27094.0,297.21,42.76,6.26,157.0,18778.0,23044.0,266.38,4.82,28.63,5.92,170.0,30410.0,259.35,41.4,5.57,699508,1072,0.25,0.28,633.0,125.0,50.72,19.53,2373.0,1759.0,11828.88,11606.41,3589.0,3519.0,19087.06,24784.62,2243.0,1342.0,11593.56,7443.39
10/04 17:11:35,,,,166.0,19564.0,26950.0,280.2,37.65,5.96,176.0,21140.0,27198.0,274.65,7.42,46.2,5.54,109.0,21982.0,298.75,28.79,6.29,699588,1132,0.3,0.28,628.0,124.0,51.36,18.98,1913.0,1414.0,8308.65,9117.67,3897.0,3650.0,21017.55,25653.53,2101.0,1730.0,9687.31,11677.02
10/04 17:11:37,,,,88.0,10216.0,13904.0,274.09,22.65,6.31,92.0,11744.0,15182.0,292.67,3.71,34.14,6.9,113.0,21534.0,313.5,38.46,5.62,699664,1208,0.25,0.23,631.0,122.0,49.91,19.08,1744.0,1219.0,7602.36,8143.87,3030.0,2630.0,16552.28,18372.49,1963.0,1180.0,9846.18,7338.93
10/04 17:11:39,,,,178.0,20412.0,33468.0,302.7,57.07,5.62,195.0,28910.0,32592.0,315.39,8.56,49.83,5.07,191.0,34120.0,289.71,45.69,5.23,699736,1236,0.3,0.28,627.0,119.0,49.81,18.46,2207.0,2238.0,9681.15,16036.87,4705.0,4882.0,26139.28,35635.4,1938.0,1537.0,8599.81,10156.56
10/04 17:11:41,,,,119.0,13374.0,24010.0,314.15,31.97,6.31,164.0,20784.0,30650.0,313.62,12.09,77.46,6.1,150.0,27734.0,293.52,26.29,6.23,699816,1312,0.33,0.3,636.0,127.0,50.61,19.43,1616.0,1535.0,5821.34,10673.73,3981.0,3629.0,22177.69,25515.32,2449.0,1771.0,12860.4,11518.07
10/04 17:11:43,,,,147.0,14858.0,25452.0,274.22,33.99,5.51,157.0,18854.0,31340.0,319.71,5.74,37.3,5.95,157.0,30574.0,316.25,38.87,6.18,699884,736,0.3,0.28,635.0,124.0,49.96,19.46,2217.0,1627.0,10818.76,10520.25,3725.0,3715.0,20230.63,26663.44,2208.0,1596.0,10831.96,10330.55
10/04 17:11:45,,,,103.96,12128.71,16704.95,277.35,20.07,6.46,186.14,20908.91,33718.81,293.48,8.36,42.24,5.14,144.55,26132.67,327.97,28.39,5.88,699924,352,0.22,0.3,639.6,126.73,51.79,19.85,1668.32,2021.78,5491.67,14969.69,4730.69,4000.99,27973.25,27445.72,1817.82,1738.61,7369.27,12462.44
10/04 17:11:47,,,,139.0,13846.0,27446.0,297.06,27.28,6.19,147.0,16130.0,26134.0,287.51,5.99,41.65,5.76,146.0,22730.0,287.99,35.91,5.84,700008,432,0.22,0.27,637.0,125.0,49.62,19.53,1880.0,1662.0,7848.11,11358.62,3982.0,3598.0,22552.8,24908.5,1829.0,1536.0,7411.21,10549.42
10/04 17:11:49,,,,125.74,17825.74,19364.36,295.76,43.31,5.74,131.68,16489.11,23948.51,307.08,3.44,25.95,5.65,105.94,17000.0,324.28,20.92,6.65,700072,504,0.3,0.22,628.71,123.76,50.65,19.35,1742.57,1335.64,7496.37,8827.33,3206.93,3498.02,16131.02,25595.66,1516.83,1133.66,5640.3,7387.34
10/04 17:11:51,,,,99.01,13617.82,15657.43,295.68,23.14,6.15,193.07,24330.69,34936.63,306.97,11.81,46.84,5.17,133.66,21829.7,308.84,23.08,6.19,700168,552,0.25,0.27,628.71,122.77,49.28,19.04,1899.01,1654.46,7528.99,11644.13,3927.72,3998.02,21715.49,28990.78,2127.72,1500.0,10133.07,9819.1
10/04 17:11:53,,,,163.37,18461.39,30201.98,297.88,39.86,6.0,152.48,18906.93,22194.06,269.56,4.81,33.16,5.86,156.44,28489.11,289.18,38.3,6.05,700244,628,0.25,0.3,631.68,127.72,50.35,19.96,2105.94,1618.81,9908.29,10687.43,3870.3,3854.46,21154.83,27347.63,1961.39,1572.28,8810.49,10550.28
10/04 17:11:55,,,,142.57,19772.28,21716.83,291.0,29.57,5.88,168.32,25584.16,22675.25,286.72,6.55,39.26,5.53,145.54,25841.58,301.78,37.82,6.16,700320,648,0.27,0.25,626.73,121.78,47.74,19.1,2046.53,1482.18,9672.93,9441.83,3891.09,4345.54,20773.2,31801.05,1763.37,1601.98,6784.05,11283.45
10/04 17:11:57,,,,101.0,9632.0,22138.0,314.55,36.28,6.35,136.0,18370.0,27370.0,336.32,3.61,26.62,6.68,127.0,20936.0,283.98,20.28,6.26,700408,736,0.27,0.22,641.0,126.0,51.16,19.36,1894.0,1543.0,8423.33,10519.59,3620.0,3115.0,20426.19,21790.26,1711.0,1331.0,7133.18,9054.06
10/04 17:11:59,,,,166.34,25586.14,24722.77,302.45,49.36,5.32,171.29,19796.04,25968.32,267.18,9.6,52.73,5.39,141.58,22683.17,301.36,45.29,6.18,700468,800,0.32,0.25,622.77,125.74,47.51,19.71,1735.64,1936.63,6034.21,14219.01,4338.61,4552.48,24329.38,33008.34,1980.2,1548.51,9137.8,10074.44
10/04 17:12:01,,,,103.96,8699.01,18592.08,262.51,20.31,6.95,173.27,23631.68,28097.03,298.55,4.92,33.47,5.29,139.6,23257.43,259.48,33.79,6.14,700560,824,0.3,0.22,628.71,124.75,48.96,19.19,1900.0,1345.54,8726.02,8696.4,3507.92,3291.09,18760.93,22885.81,1767.33,1509.9,6869.0,10212.34
10/04 17:12:03,,,,144.55,11500.99,26813.86,265.05,33.11,6.67,156.44,20142.57,31720.79,331.53,7.09,42.99,5.99,174.26,36639.6,297.2,41.66,5.57,700640,904,0.32,0.22,626.73,127.72,47.21,19.61,2461.39,1845.54,12641.03,12021.42,4168.32,3448.51,24637.76,23655.13,2298.02,1853.47,11069.84,12326.3
10/04 17:12:05,,,,166.0,17874.0,26166.0,265.3,35.43,5.75,185.0,17214.0,28502.0,247.11,7.41,31.34,5.37,156.0,33088.0,286.62,31.48,6.09,700704,952,0.35,0.22,639.0,120.0,50.91,18.7,2391.0,2200.0,11029.73,15224.56,4428.0,3544.0,25910.58,23362.86,2074.0,1618.0,9074.56,10666.39
10/04 17:12:07,,,,98.02,10277.23,17825.74,286.71,19.06,6.75,155.45,22427.72,28912.87,330.28,5.31,32.31,5.8,116.83,25714.85,322.76,25.96,6.09,700780,1032,0.35,0.22,623.76,120.79,48.0,18.67,2000.0,1549.5,9382.44,10335.17,3585.15,3196.04,19822.04,22353.22,1819.8,1419.8,7884.31,9452.54
10/04 17:12:09,,,,100.0,8459.41,23352.48,318.12,62.3,6.5,119.8,15340.59,20542.57,299.52,7.01,50.36,6.02,142.57,24790.1,285.49,45.01,5.01,700852,1108,0.3,0.17,634.65,120.79,49.5,18.44,2188.12,1392.08,11028.04,8414.0,3120.79,2877.23,16953.51,20081.49,2161.39,1313.86,10979.86,8074.02
10/04 17:12:11,,,,126.73,13899.01,21566.34,279.84,24.16,6.28,166.34,21790.1,30495.05,314.33,9.16,53.17,5.96,117.82,30003.96,322.49,29.48,6.99,700944,1148,0.35,0.22,635.64,124.75,48.64,19.64,2132.67,1569.31,10232.95,10270.51,3548.51,3160.4,20131.29,22098.97,2451.49,1604.95,13042.12,10138.38
10/04 17:12:13,,,,147.0,11292.0,27396.0,263.18,32.37,6.1,169.0,16872.0,27432.0,262.15,5.53,31.78,5.73,168.0,33752.0,289.48,39.49,5.77,701020,1224,0.42,0.22,656.0,123.0,51.61,18.9,2104.0,1956.0,9087.5,13194.71,4438.0,3353.0,26128.17,21770.41,2350.0,1998.0,10937.55,13374.25
10/04 17:12:15,,,,92.08,9811.88,19855.45,322.19,35.01,6.94,144.55,15736.63,27823.76,301.34,3.97,27.46,5.82,133.66,22259.41,278.13,30.3,5.97,701100,1288,0.37,0.22,612.87,113.86,46.87,17.3,1860.4,1656.44,7811.33,11572.02,3395.05,2937.62,19177.91,20193.49,1959.41,1374.26,9195.72,8744.26
10/04 17:12:17,,,,112.87,12645.54,17881.19,270.46,98.0,8.84,193.07,30873.27,27984.16,304.85,10.42,52.88,5.17,140.59,28138.61,316.0,31.34,6.06,701176,1364,0.37,0.27,628.71,115.84,49.59,18.0,2057.43,1922.77,9028.26,13686.96,4377.23,4241.58,25291.2,30409.2,1872.28,1570.3,8134.79,10822.75
10/04 17:12:19,,,,139.6,14287.13,22950.5,266.74,59.07,5.71,136.63,16168.32,21160.4,273.2,13.99,94.9,7.3,88.12,16295.05,288.94,29.84,8.26,701060,780,0.5,0.25,626.73,123.76,48.54,19.33,1776.24,1087.13,8183.76,6748.1,2932.67,2588.12,15532.76,18442.7,1701.98,1281.19,7160.05,8640.03
10/04 17:12:22,,,,124.0,11272.0,26232.0,302.45,36.47,6.55,118.0,19166.0,16880.0,305.47,2.58,19.42,5.78,135.0,26676.0,311.42,29.54,6.36,701352,436,0.13,0.3,625.0,125.0,50.3,19.57,1974.0,1532.0,9169.95,10191.88,3644.0,3303.0,20523.86,23149.54,1921.0,1585.0,8248.69,10786.31
10/04 17:12:24,,,,103.0,8640.0,20572.0,283.61,19.77,6.64,177.0,13728.0,27354.0,232.1,5.87,34.05,5.46,151.0,23738.0,246.62,27.83,5.51,701436,444,0.13,0.33,617.0,115.0,47.88,17.72,2172.0,1395.0,10950.38,8250.36,3131.0,2738.0,16030.5,18141.36,2046.0,1339.0,9639.59,8106.84
10/04 17:12:26,,,,152.0,13708.0,31142.0,295.07,33.74,5.89,143.0,21358.0,23770.0,315.58,3.02,20.99,6.04,166.0,32954.0,331.87,45.43,5.81,701480,484,0.13,0.35,640.0,124.0,51.02,19.46,2400.0,1774.0,12169.95,11712.39,4026.0,4032.0,22330.16,28889.58,2093.0,1569.0,10004.58,10143.04
10/04 17:12:28,,,,160.0,17024.0,28282.0,283.16,36.59,5.83,165.0,20912.0,28984.0,302.4,7.13,46.01,5.65,165.0,31416.0,309.72,37.78,6.06,701564,568,0.15,0.4,624.0,122.0,48.97,19.1,2120.0,1595.0,9930.04,10344.7,3956.0,4083.0,21273.81,29106.7,2486.0,1708.0,13094.77,11130.77
10/04 17:12:30,,,,144.0,14122.0,25290.0,273.69,27.52,5.87,178.0,18112.0,32928.0,286.74,7.72,37.9,5.42,126.0,25004.0,315.79,25.78,6.48,701664,628,0.13,0.38,630.0,122.0,50.98,18.9,2142.0,1634.0,10183.8,10709.54,3848.0,3468.0,21544.64,24036.14,2323.0,1671.0,11395.79,10829.44
10/04 17:12:32,,,,114.0,14490.0,17464.0,280.3,51.34,6.37,123.0,12556.0,17408.0,243.61,3.22,26.2,6.03,97.0,10260.0,244.78,21.08,5.97,701744,704,0.13,0.28,636.0,122.0,50.06,19.08,1317.0,1107.0,3935.46,7549.47,3005.0,2941.0,14747.35,20482.19,1381.0,1148.0,4360.19,7608.36
10/04 17:12:34,,,,78.0,9598.0,14256.0,305.82,22.73,6.92,109.0,18612.0,16172.0,319.12,2.39,22.25,5.08,90.0,18812.0,323.84,22.97,7.03,701832,776,0.13,0.28,643.0,128.0,52.15,19.97,1458.0,1067.0,5451.94,7219.1,2875.0,2715.0,15108.0,19466.87,1509.0,1189.0,5688.6,8068.65
10/04 17:12:36,,,,127.0,14410.0,23572.0,299.07,30.44,6.13,130.0,15630.0,21996.0,289.43,4.33,33.1,6.02,109.0,21400.0,298.57,22.94,6.66,701908,840,0.18,0.3,622.0,116.0,48.49,17.49,1583.0,1436.0,6010.1,9869.84,3508.0,3035.0,19121.48,20813.9,1775.0,1413.0,7752.62,9484.45
10/04 17:12:38,,,,180.0,21472.0,31988.0,297.0,51.08,5.34,141.0,16808.0,29002.0,324.89,4.74,32.88,5.82,167.0,30006.0,303.71,33.22,5.84,701984,916,0.13,0.35,628.0,118.0,50.89,18.32,2181.0,1842.0,10091.36,12637.72,4478.0,4261.0,26466.58,29802.27,2289.0,1973.0,10935.52,13873.63
10/04 17:12:40,,,,153.0,19638.0,21884.0,271.39,34.66,5.63,185.0,26130.0,36410.0,338.05,5.6,34.59,5.19,118.0,22014.0,305.76,20.83,6.92,702060,940,0.13,0.33,621.0,119.0,48.73,18.14,1907.0,1539.0,8324.17,10527.74,4110.0,4235.0,22796.08,30237.65,2011.0,1738.0,9135.63,12163.69
10/04 17:12:42,,,,148.0,19880.0,27682.0,321.36,38.91,5.88,137.0,17032.0,24462.0,302.88,5.71,38.37,5.88,124.0,25166.0,305.98,48.94,7.13,702136,1016,0.13,0.35,630.0,118.0,51.13,17.62,1992.0,1667.0,8858.54,11422.37,4179.0,3572.0,24416.07,24846.27,1936.0,1861.0,8356.34,12953.13
10/04 17:12:44,,,,187.0,25438.0,31560.0,304.8,47.13,5.21,148.0,17456.0,29438.0,316.85,4.88,33.34,5.66,128.0,23124.0,310.52,28.36,6.52,702212,1068,0.1,0.35,620.0,117.0,48.29,18.01,2096.0,1918.0,9248.72,13648.98,4474.0,4227.0,26032.44,30060.44,1836.0,1754.0,7428.01,12271.07
10/04 17:12:46,,,,109.0,8156.0,23044.0,286.24,20.44,6.32,153.0,15512.0,22758.0,250.13,5.04,30.7,5.69,134.0,24704.0,276.28,25.1,6.32,702292,1152,0.1,0.3,630.0,117.0,51.76,18.01,1712.0,1551.0,6479.81,10542.74,3494.0,2799.0,19580.59,18209.46,2080.0,1457.0,9730.43,9287.82
10/04 17:12:48,,,,134.0,9606.0,27344.0,275.75,27.51,5.75,175.0,21946.0,29368.0,293.22,5.63,33.79,5.42,136.0,23642.0,290.56,26.9,6.68,702368,1228,0.13,0.3,624.0,118.0,48.59,17.87,2123.0,1385.0,10665.11,8457.94,3502.0,3412.0,18990.71,23959.36,2081.0,1559.0,9887.24,10548.26
10/04 17:12:50,,,,114.0,8952.0,26506.0,311.04,28.9,6.6,129.0,16092.0,23092.0,303.75,3.3,23.7,6.12,135.0,25152.0,299.01,27.1,5.77,702444,1248,0.15,0.38,634.0,121.0,49.14,18.77,2082.0,1458.0,10036.59,9470.37,3394.0,2934.0,18989.85,20342.27,1928.0,1410.0,8771.7,9473.27
10/04 17:12:52,,,,124.0,20580.0,18970.0,318.95,22.27,5.69,114.0,8058.0,19282.0,239.82,3.83,45.87,5.69,144.0,33008.0,317.42,27.06,6.26,702520,1324,0.1,0.33,637.0,120.0,49.98,18.2,1990.0,1387.0,9395.4,8928.83,3434.0,3050.0,18710.88,20892.3,1776.0,1426.0,7197.7,9717.16
10/04 17:12:54,,,,112.0,12386.0,16266.0,255.82,21.1,7.31,166.0,23098.0,25250.0,291.25,6.46,37.84,5.8,140.0,19892.0,279.26,24.69,5.74,702588,232,0.13,0.3,624.0,118.0,48.69,17.85,1633.0,1465.0,6187.59,10287.69,3622.0,3855.0,18734.3,27642.03,1697.0,1315.0,6681.84,8764.14
10/04 17:12:56,,,,118.0,7778.0,24720.0,275.41,31.36,6.69,174.0,20670.0,28032.0,279.9,9.58,41.58,5.57,123.0,23504.0,305.27,30.69,7.16,702672,364,0.18,0.35,634.0,120.0,48.62,18.48,1992.0,1800.0,8689.96,12605.9,3963.0,3166.0,22538.53,21476.45,2006.0,1517.0,9324.07,9748.15
10/04 17:12:58,,,,184.0,22650.0,32706.0,300.85,59.79,5.43,158.0,21062.0,23504.0,282.06,7.26,68.77,5.72,177.0,32854.0,290.5,39.95,5.65,702748,440,0.15,0.35,639.0,118.0,50.27,18.07,2067.0,2023.0,8639.5,14419.31,4576.0,4442.0,25513.76,31280.76,1957.0,1711.0,8228.72,11831.33
10/04 17:13:00,,,,127.0,14630.0,20058.0,273.13,28.61,6.2,115.0,14542.0,17370.0,277.5,2.16,19.43,6.25,128.0,21798.0,282.03,28.78,6.55,702824,488,0.13,0.28,632.0,120.0,48.85,18.25,1405.0,1349.0,4307.25,9406.55,3671.0,3171.0,20497.86,21976.89,1581.0,1440.0,5394.08,10256.82
10/04 17:13:02,,,,164.0,22726.0,29142.0,316.27,52.61,6.06,168.0,22848.0,31740.0,324.93,6.09,36.6,5.54,107.0,18890.0,304.34,19.2,6.27,702904,568,0.15,0.33,631.0,122.0,49.04,18.58,1831.0,1538.0,7581.42,10587.15,4093.0,4115.0,22849.19,29926.15,2076.0,1776.0,9578.47,12187.89
10/04 17:13:04,,,,131.0,13288.0,23278.0,279.13,29.32,6.15,179.0,19526.0,35298.0,306.28,7.87,43.88,5.37,159.0,26174.0,280.68,32.85,5.54,702968,592,0.13,0.38,644.0,123.0,49.86,18.9,2218.0,1546.0,10770.99,9778.5,3939.0,3780.0,22010.79,25909.16,2045.0,1797.0,8920.89,12225.72
10/04 17:13:06,,,,157.0,17988.0,31230.0,313.49,45.21,5.3,133.0,13728.0,28498.0,317.49,3.93,28.77,6.41,122.0,25598.0,316.03,19.58,6.42,703052,680,0.13,0.33,637.0,117.0,48.86,17.8,2279.0,1467.0,11600.26,9104.44,3521.0,3223.0,19433.59,22594.89,2295.0,1614.0,11597.04,10318.16
10/04 17:13:08,,,,142.0,20584.0,25070.0,321.51,31.71,6.48,157.0,16198.0,26634.0,272.82,5.67,36.24,5.91,99.0,18516.0,310.83,22.09,6.84,703132,760,0.13,0.35,639.0,115.0,48.43,17.68,1931.0,1322.0,8973.7,8503.71,3383.0,3437.0,17822.8,24510.26,1904.0,1382.0,8528.43,9269.7
10/04 17:13:10,,,,163.0,14028.0,30898.0,275.62,52.27,5.95,134.0,14726.0,25530.0,300.42,3.13,22.44,5.99,165.0,20878.0,260.95,35.13,5.75,703204,836,0.23,0.38,640.0,117.0,50.47,17.8,2199.0,1515.0,10776.66,9628.03,3729.0,3644.0,19933.43,25747.38,2216.0,1488.0,11009.76,9469.41
10/04 17:13:12,,,,182.0,17116.0,35962.0,291.64,41.99,5.48,157.0,22026.0,27958.0,318.37,5.22,37.44,5.52,136.0,34408.0,335.04,36.88,6.31,703288,884,0.25,0.35,644.0,123.0,49.41,18.92,2491.0,1872.0,12593.98,12170.18,4043.0,3604.0,23098.58,25435.59,2395.0,1726.0,11940.61,11228.55
10/04 17:13:14,,,,128.0,19056.0,20818.0,311.52,34.68,6.11,157.0,17882.0,26046.0,279.8,5.75,31.2,5.81,163.0,29336.0,272.91,44.97,5.75,703356,956,0.15,0.3,632.0,114.0,47.88,17.38,1731.0,1412.0,6981.43,9511.36,3976.0,3737.0,21986.02,26340.91,1870.0,1727.0,7727.22,12152.58
10/04 17:13:16,,,,139.0,12280.0,25040.0,268.49,30.5,6.34,175.0,24542.0,25782.0,287.57,5.69,44.81,5.12,151.0,24788.0,287.91,32.16,5.73,703440,988,0.15,0.33,637.0,125.0,47.55,82.41,1804.0,1766.0,6854.47,12364.62,4344.0,4023.0,24747.91,28046.85,1741.0,1784.0,6194.6,12792.86
10/04 17:13:18,,,,157.0,16984.0,25638.0,271.48,32.45,5.46,188.0,22336.0,36488.0,312.89,8.6,49.36,5.3,130.0,24634.0,332.35,25.91,6.38,703520,1068,0.15,0.38,642.0,121.0,50.66,18.64,2088.0,1644.0,9365.36,11048.86,4066.0,4100.0,22349.85,29240.42,2163.0,1717.0,10137.52,11510.28
10/04 17:13:20,,,,147.0,15944.0,22066.0,258.57,45.27,6.39,146.0,20462.0,22218.0,292.33,3.34,22.71,5.95,160.0,30536.0,298.91,41.94,6.03,703580,1116,0.15,0.4,624.0,113.0,46.06,16.72,1741.0,1501.0,6754.46,10208.37,3864.0,3904.0,20878.11,27371.45,2107.0,1602.0,10218.55,10677.5
10/04 17:13:22,,,,172.0,17800.0,30876.0,283.0,66.57,5.81,171.0,16554.0,31618.0,281.71,11.28,66.42,5.85,121.0,17356.0,266.94,20.48,6.3,703664,1196,1.15,0.48,647.0,122.0,50.7,18.6,1762.0,1698.0,6695.67,12132.85,4273.0,3593.0,24603.51,24875.89,1857.0,1773.0,7555.92,12420.79
10/04 17:13:24,,,,118.0,15198.0,18354.0,284.34,39.14,6.64,181.0,25688.0,30280.0,309.22,13.74,39.15,5.52,140.0,25888.0,286.2,80.39,7.14,703728,1268,0.18,0.38,644.0,112.0,49.96,17.11,1854.0,1703.0,7484.01,12183.54,3864.0,3879.0,21095.76,27810.96,1837.0,1287.0,7883.37,8519.08
10/04 17:13:26,,,,110.0,6858.0,24140.0,281.8,33.34,6.86,180.0,16380.0,30192.0,258.73,15.47,127.24,5.56,160.0,31136.0,304.4,56.74,6.25,703824,1316,0.15,0.3,642.0,115.0,50.26,17.43,1901.0,1652.0,8219.66,11334.11,4203.0,3122.0,25130.3,20424.37,2115.0,1881.0,9500.78,13160.86
10/04 17:13:28,,,,133.0,10132.0,26096.0,272.39,41.69,6.82,174.0,19638.0,31542.0,294.14,6.7,47.3,5.2,148.0,29754.0,303.43,69.68,6.76,703904,1392,0.13,0.38,641.0,123.0,49.91,18.9,2211.0,1777.0,10480.17,11833.15,4151.0,3364.0,24173.16,22486.88,2465.0,1731.0,12688.51,11389.68
10/04 17:13:30,,,,152.0,13958.0,28518.0,279.45,35.59,6.29,158.0,13828.0,28144.0,265.65,4.3,28.94,5.75,172.0,25702.0,293.38,78.19,5.81,703980,328,0.18,0.33,643.0,123.0,50.72,19.15,1982.0,1732.0,8453.08,11942.94,4009.0,3848.0,21838.05,27062.14,1803.0,1443.0,7277.14,9561.26
10/04 17:13:32,,,,127.0,19234.0,20860.0,315.7,25.38,6.39,170.0,26152.0,24462.0,297.73,5.93,34.14,5.59,111.0,18800.0,314.05,23.59,6.7,704056,404,0.1,0.33,627.0,116.0,49.17,17.49,1362.0,1691.0,3398.3,12759.62,4401.0,4330.0,25105.91,31031.0,1604.0,1579.0,6173.82,11239.06
10/04 17:13:34,,,,163.0,19472.0,27338.0,287.18,43.08,5.64,115.0,14274.0,23658.0,329.84,2.42,26.03,5.87,119.0,17546.0,281.98,32.39,7.06,704128,440,0.1,0.33,617.0,118.0,49.18,18.07,1776.0,1327.0,7668.62,8746.34,3295.0,3473.0,16932.85,25145.2,2052.0,1225.0,10138.16,7517.63
