date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 18:41:04,,,,104.0,14958.0,14988.0,287.94,20.85,6.88,180.0,23378.0,24344.0,265.12,12.44,83.93,5.59,177.0,24828.0,282.92,56.95,5.69,829760,1064,0.3,0.22,640.0,108.0,51.26,17.43,1471.0,1763.0,3770.61,13067.76,4892.0,4669.0,26808.53,32386.4,1440.0,1798.0,3596.91,13601.39
10/04 18:41:06,,,,188.12,23437.62,28663.37,276.96,45.23,5.31,180.2,25726.73,23247.52,271.78,11.57,44.75,5.54,164.36,21978.22,276.53,48.57,5.34,829872,1152,0.35,0.3,647.52,111.88,51.58,18.09,1732.67,1899.01,5351.21,13487.81,4960.4,4908.91,26598.72,36927.67,1890.1,1973.27,7272.76,13957.9
10/04 18:41:08,,,,96.04,4847.52,7017.82,123.55,45.55,7.37,127.72,13297.03,13708.91,211.44,4.92,78.59,6.02,83.17,2847.52,95.74,13.95,6.32,829920,1192,0.25,0.2,630.69,106.93,47.54,17.08,850.5,559.41,396.18,3346.7,1805.94,1925.74,5409.68,12292.35,888.12,474.26,1076.62,2501.73
10/04 18:41:10,,,,151.49,19415.84,21340.59,269.05,35.84,6.14,168.32,28546.53,18445.54,279.19,14.62,30.11,5.93,168.32,28405.94,303.34,69.48,5.93,829996,1316,0.3,0.22,642.57,101.98,50.09,16.49,1571.29,1941.58,4076.35,14430.11,4859.41,4910.89,26109.5,35913.79,1855.45,1729.7,6980.48,11632.92
10/04 18:41:12,,,,148.0,19036.0,25584.0,301.49,33.76,6.12,165.0,29874.0,23366.0,322.67,13.79,74.51,6.11,138.0,18758.0,293.17,35.47,6.64,830072,1344,0.3,0.27,654.0,111.0,49.57,18.12,1543.0,1619.0,4085.05,11636.84,4614.0,4851.0,24578.16,35650.81,1658.0,1753.0,5274.92,12868.61
10/04 18:41:14,,,,160.4,23441.58,21106.93,277.74,47.56,5.81,192.08,30776.24,22819.8,279.03,12.8,49.99,5.19,121.78,15077.23,251.4,19.17,6.42,830148,1428,0.27,0.22,641.58,106.93,48.73,17.05,1568.32,1570.3,4953.61,10898.03,4258.42,4766.34,20474.48,35223.23,1446.53,1423.76,4128.19,9795.74
10/04 18:41:16,,,,141.58,17130.69,22871.29,282.53,52.53,6.64,192.08,29194.06,22772.28,270.55,13.86,68.87,5.2,86.14,11619.8,284.09,17.01,6.48,830224,412,0.32,0.27,640.59,112.87,48.67,18.14,1624.75,1689.11,5181.09,11834.46,4627.72,4265.35,25096.89,29898.32,1443.56,1704.95,3601.89,12617.32
10/04 18:41:18,,,,124.75,17326.73,19508.91,295.27,23.02,6.08,167.33,27015.84,20495.05,283.94,13.84,72.95,5.96,150.5,25025.74,279.62,27.01,6.06,830304,496,0.3,0.22,641.58,116.83,49.27,18.29,1358.42,1596.04,3108.93,11952.0,4689.11,4380.2,25614.82,31321.19,1410.89,1798.02,3152.89,13691.51
10/04 18:41:20,,,,93.07,14255.45,14188.12,305.62,31.74,6.9,140.59,23394.06,20095.05,309.32,4.31,80.35,5.44,120.79,18243.56,292.3,31.22,6.11,830380,588,0.3,0.25,681.19,107.92,49.54,16.89,1429.7,1395.05,3764.75,10266.54,4097.03,3953.47,21669.13,27656.46,1275.25,1404.95,2433.59,10519.89
10/04 18:41:22,,,,141.0,23106.0,16814.0,283.12,32.72,5.75,162.0,26062.0,24460.0,311.86,4.47,27.53,5.2,163.0,23224.0,318.07,38.44,5.92,830456,452,0.27,0.25,691.0,112.0,51.74,17.48,1789.0,1667.0,6476.34,11947.65,4540.0,5399.0,22913.07,39295.9,1662.0,1456.0,5078.95,10194.27
10/04 18:41:24,,,,131.68,18699.01,19619.8,290.99,39.98,6.43,170.3,30980.2,23134.65,317.77,6.41,38.03,5.43,165.35,23815.84,287.19,62.74,6.01,830532,564,0.32,0.27,643.56,109.9,48.43,17.02,1517.82,1800.99,3732.96,13561.41,4740.59,5144.55,24328.88,37103.6,1403.96,1473.27,3250.8,10873.17
10/04 18:41:26,,,,166.34,23302.97,22984.16,278.27,35.29,5.86,172.28,29609.9,19510.89,285.13,4.26,25.3,5.29,163.37,22924.75,280.39,31.66,6.1,830608,608,0.3,0.32,633.66,106.93,49.34,16.71,1479.21,1742.57,3361.63,12799.33,4733.66,5351.49,24107.86,38299.96,1705.94,1702.97,6101.4,12056.81
10/04 18:41:28,,,,147.52,21966.34,20465.35,287.62,25.39,5.81,149.5,26881.19,19568.32,310.69,6.04,64.14,5.7,163.37,25039.6,299.9,32.38,5.75,830684,684,0.3,0.27,638.61,107.92,47.69,16.87,1396.04,1630.69,3697.51,12146.22,4653.47,5083.17,23994.34,36768.27,1483.17,1622.77,4219.56,11940.87
10/04 18:41:30,,,,189.11,27514.85,25988.12,282.92,44.43,5.28,164.36,23584.16,26560.4,305.1,7.49,42.14,5.49,168.32,27669.31,287.02,38.4,5.59,830764,780,0.32,0.3,633.66,108.91,47.96,17.23,1839.6,2205.94,6260.91,16163.49,5182.18,5136.63,29622.51,35985.15,1704.95,1827.72,6067.86,12967.68
10/04 18:41:32,,,,162.0,27138.0,24756.0,320.33,102.17,6.22,149.0,27412.0,21810.0,330.35,5.7,59.4,5.96,153.0,22812.0,291.91,37.63,5.46,830840,808,0.3,0.32,646.0,108.0,47.63,17.0,1568.0,1844.0,4471.81,13869.35,4735.0,5278.0,24931.47,38327.78,1748.0,1551.0,6229.56,10951.85
10/04 18:41:34,,,,147.52,17120.79,26974.26,298.9,49.74,6.09,200.99,34370.3,23491.09,287.88,9.64,49.17,4.97,155.45,30215.84,297.82,87.52,6.42,830916,892,0.35,0.35,634.65,114.85,49.22,17.77,1866.34,1899.01,6916.93,13451.88,4662.38,4882.18,24799.42,34391.18,1716.83,1734.65,5849.95,12261.68
10/04 18:41:36,,,,133.66,19683.17,17671.29,279.47,23.66,6.6,146.53,17980.2,14596.04,222.31,3.29,21.26,5.61,148.51,27499.01,284.29,92.15,6.72,830992,916,0.27,0.32,640.59,110.89,48.47,17.56,1388.12,1282.18,3491.64,8701.0,3574.26,3749.5,16248.18,26100.29,1578.22,1198.02,6040.43,7529.96
10/04 18:41:38,,,,153.47,20431.68,21483.17,273.12,38.17,6.21,123.76,20817.82,14013.86,281.44,3.42,22.67,6.5,154.46,21897.03,290.1,48.54,6.46,831068,992,0.3,0.35,629.7,106.93,47.69,16.6,1355.45,1627.72,3243.37,12171.87,4506.93,4592.08,24552.04,32411.74,1448.51,1658.42,3926.62,11925.76
10/04 18:41:40,,,,114.0,12402.0,19086.0,276.21,37.08,6.66,171.0,27742.0,24482.0,305.4,7.36,47.01,5.63,180.0,24732.0,280.2,78.15,5.59,831144,1100,0.27,0.37,646.0,112.0,49.75,17.69,1475.0,1625.0,4084.57,11798.66,4357.0,4721.0,22939.49,33519.74,1447.0,1579.0,3897.12,11463.03
10/04 18:41:42,,,,112.87,14073.27,15160.4,259.0,103.73,8.83,165.35,27316.83,16863.37,267.2,5.12,31.4,5.57,174.26,28495.05,310.7,51.88,5.72,831192,1096,0.3,0.37,634.65,111.88,50.03,17.82,1792.08,1769.31,6673.16,12574.93,4495.05,4814.85,22232.66,33594.51,1396.04,1308.91,3958.46,8928.31
10/04 18:41:44,,,,128.71,17318.81,19015.84,282.29,58.48,5.68,147.52,25972.28,13009.9,264.24,12.94,84.5,6.77,166.34,24930.69,303.65,106.06,6.0,831340,1208,0.55,0.45,629.7,111.88,48.54,17.97,1373.27,1581.19,3578.06,11681.63,4328.71,4645.54,21959.74,34306.78,1346.53,1396.04,3414.09,10125.0
10/04 18:41:46,,,,180.2,33800.0,18253.47,288.87,44.4,5.53,165.35,20520.79,25071.29,275.74,20.21,107.93,6.04,141.58,20209.9,255.24,67.46,7.05,831372,1252,0.4,0.45,635.64,117.82,51.4,19.28,1516.83,1851.49,4154.44,13716.86,4798.02,5017.82,26001.11,35020.94,1363.37,1653.47,2987.23,12179.13
10/04 18:41:48,,,,127.72,14409.9,21685.15,282.6,26.08,6.56,180.2,27180.2,21475.25,270.01,11.3,60.18,5.54,159.41,27924.75,306.35,77.52,6.26,831456,1336,0.2,0.42,637.62,110.89,49.54,18.03,1737.62,1850.5,5935.34,13219.32,4523.76,4479.21,24321.72,31574.18,1567.33,1609.9,4860.45,11308.76
10/04 18:41:50,,,,143.0,19686.0,26032.0,319.71,22.71,5.81,172.0,31364.0,18338.0,288.97,10.37,72.52,5.86,170.0,27060.0,304.81,54.58,5.54,831532,1436,0.2,0.42,639.0,112.0,50.64,17.71,1986.0,1717.0,8551.63,11646.34,4728.0,5356.0,24619.36,38540.23,1582.0,1727.0,5088.6,12389.32
10/04 18:41:52,,,,138.61,20198.02,20724.75,295.23,28.62,5.97,176.24,26611.88,22673.27,279.65,12.69,70.67,5.66,154.46,27200.0,308.65,34.0,5.92,831608,400,0.27,0.4,629.7,109.9,49.75,17.49,1566.34,1677.23,5084.82,11928.4,4865.35,4884.16,24885.74,34027.77,1438.61,1693.07,3674.85,12524.74
10/04 18:41:54,,,,192.08,29194.06,27578.22,295.57,49.27,5.22,197.03,29621.78,25465.35,279.59,10.8,43.09,5.09,128.71,16607.92,249.37,21.19,6.37,831684,480,0.25,0.45,633.66,109.9,50.97,17.22,1659.41,1911.88,4820.37,13682.44,5058.42,5297.03,26483.1,37027.58,1481.19,1721.78,3645.58,12420.9
10/04 18:41:56,,,,87.13,11489.11,12293.07,272.95,22.0,7.07,166.34,27061.39,18209.9,272.17,14.1,82.38,6.0,130.69,22124.75,273.79,34.05,6.48,831764,400,0.22,0.32,627.72,108.91,48.42,16.71,1600.0,1413.86,4607.66,8574.45,3520.79,3550.5,17466.83,26361.97,1765.35,1614.85,5647.03,9964.35
10/04 18:41:58,,,,147.52,25083.17,17524.75,288.82,29.06,5.6,172.28,30302.97,20831.68,296.82,12.06,97.95,5.79,155.45,23540.59,291.57,66.6,6.41,831840,476,0.25,0.37,634.65,112.87,49.84,17.89,1631.68,1526.73,5146.91,10329.35,4275.25,5351.49,20729.17,38965.14,1512.87,1484.16,4676.62,10382.32
10/04 18:42:00,,,,160.4,16423.76,29308.91,285.12,37.17,5.74,170.3,30061.39,20362.38,296.09,12.72,72.91,5.85,158.42,20827.72,232.07,37.04,5.86,831916,588,0.12,0.42,641.58,114.85,49.5,18.28,1916.83,1787.13,7591.64,12310.13,4548.51,4517.82,23933.37,31812.37,1564.36,1646.53,4688.81,11834.34
10/04 18:42:02,,,,154.46,19750.5,28247.52,310.76,30.15,6.19,199.01,31786.14,25841.58,289.57,11.49,58.99,5.01,165.35,24039.6,300.2,55.43,6.01,831992,616,0.2,0.37,641.58,114.85,49.61,18.04,1645.54,2013.86,4386.7,15096.17,5479.21,5278.22,30289.03,38701.6,1580.2,1957.43,4229.06,14473.55
10/04 18:42:04,,,,177.0,25520.0,28654.0,306.07,47.04,5.69,171.0,27650.0,22074.0,290.78,5.44,31.51,5.27,180.0,27802.0,291.76,56.97,5.6,832064,692,0.22,0.4,637.0,113.0,50.58,17.75,1885.0,1944.0,6900.93,13877.39,5458.0,5710.0,28971.66,39384.34,1848.0,2102.0,5875.37,15042.62
10/04 18:42:06,,,,131.68,19823.76,22419.8,320.8,25.68,5.74,176.24,26994.06,24526.73,292.34,6.94,39.69,5.26,115.84,16924.75,296.41,26.86,6.98,832148,752,0.15,0.37,639.6,111.88,50.08,17.82,1565.35,1608.91,4665.5,11537.86,4211.88,4550.5,21496.41,32440.28,1672.28,1401.98,6168.96,9638.05
10/04 18:42:08,,,,176.24,22481.19,25611.88,272.89,35.8,5.52,181.19,25562.38,27251.49,291.49,8.46,55.42,5.31,168.32,26142.57,292.84,43.53,5.56,832224,828,0.17,0.35,642.57,107.92,49.58,16.91,1669.31,1923.76,4499.68,14083.4,5489.11,5278.22,30516.52,35977.04,1583.17,2099.01,3523.4,15727.87
10/04 18:42:10,,,,148.51,21869.31,22994.06,302.08,33.81,5.68,149.5,28231.68,19364.36,318.36,6.01,35.51,5.95,147.52,25099.01,335.14,45.51,5.98,832296,916,0.15,0.32,636.63,115.84,49.56,18.08,1606.93,1747.52,5174.12,12876.49,4784.16,5228.71,25207.42,37610.73,1616.83,1706.93,5325.11,12280.83
10/04 18:42:12,,,,141.0,19694.0,17488.0,263.7,26.43,5.8,143.0,19952.0,16046.0,251.73,6.66,66.76,6.02,161.0,22808.0,294.3,37.2,5.43,832376,948,0.17,0.32,657.0,115.0,51.82,18.76,1329.0,1229.0,3316.67,8543.59,4142.0,4544.0,19944.75,32448.86,1443.0,1553.0,4026.84,11149.14
10/04 18:42:14,,,,145.54,15255.45,24215.84,271.2,45.16,5.85,149.5,27001.98,15380.2,283.48,4.83,31.03,5.99,172.28,21665.35,275.44,36.67,5.24,832452,1032,0.15,0.4,642.57,112.87,48.78,17.66,1476.24,1423.76,4461.78,9971.48,4305.94,4840.59,22002.31,34623.84,1687.13,1642.57,5873.43,11593.75
10/04 18:42:16,,,,179.21,27639.6,29598.02,319.39,50.64,5.21,143.56,20039.6,22738.61,297.97,5.78,38.79,5.95,180.2,17433.66,290.79,42.41,5.54,832532,1088,0.12,0.4,641.58,113.86,49.91,17.95,1744.55,1551.49,6034.19,10783.82,4753.47,5654.46,24122.79,41470.67,1794.06,1878.22,5868.36,13682.07
10/04 18:42:18,,,,91.09,12019.8,15807.92,305.5,21.61,6.76,180.2,25992.08,26437.62,290.96,7.45,36.74,5.16,183.17,29124.75,320.32,44.75,5.39,832612,1168,0.12,0.37,641.58,115.84,48.83,18.08,1834.65,1753.47,6974.65,12235.82,4670.3,4742.57,25167.14,34117.91,1843.56,1687.13,7388.8,12024.73
10/04 18:42:20,,,,131.0,17586.0,21056.0,294.98,22.26,6.41,163.0,24818.0,20002.0,274.97,6.05,51.38,5.81,166.0,25800.0,306.13,70.25,6.07,832688,1264,0.15,0.3,658.0,107.0,50.13,16.96,1822.0,1408.0,7154.05,9068.65,4249.0,4771.0,20810.16,34053.8,1672.0,1764.0,4970.67,12560.95
10/04 18:42:22,0,0,0,139.6,20691.09,23532.67,316.78,36.13,6.52,137.62,22512.87,14473.27,268.75,2.88,21.55,5.86,149.5,22902.97,286.64,88.06,5.97,832764,1292,0.15,0.35,647.52,113.86,49.24,18.45,1525.74,1344.55,4917.36,9372.3,4081.19,4445.54,21198.87,31922.48,1399.01,1530.69,3667.98,11306.95
10/04 18:42:24,,,,123.76,12645.54,19867.33,262.7,44.86,5.18,113.86,17502.97,14679.21,282.64,7.42,48.43,6.1,126.73,16615.84,302.34,42.45,5.8,832840,1372,0.15,0.35,635.64,107.92,48.99,17.57,1447.52,1422.77,4268.03,10176.23,3877.23,3769.31,19563.44,25944.06,1568.32,1313.86,5760.72,8958.6
10/04 18:42:26,,,,156.44,26772.28,19489.11,295.72,28.09,6.0,178.22,27160.4,23075.25,281.88,12.8,37.7,5.61,158.42,20994.06,295.36,58.79,6.31,832920,368,0.15,0.37,632.67,108.91,47.46,17.43,1506.93,1678.22,4112.18,12257.3,4938.61,5332.67,25090.59,40308.5,1556.44,1701.98,3930.15,12531.13
10/04 18:42:28,,,,175.25,20578.22,25649.5,263.79,37.24,5.45,173.27,20710.89,24912.87,263.31,13.83,75.93,5.76,169.31,25821.78,301.73,96.6,5.89,832996,448,0.12,0.4,638.61,110.89,48.72,17.56,1830.69,2068.32,6737.51,14826.81,5028.71,4806.93,26911.54,33121.49,1602.97,1729.7,5115.8,12376.21
10/04 18:42:30,,,,126.0,22364.0,11602.0,269.57,28.43,6.03,203.0,31232.0,25748.0,280.69,12.76,83.37,4.97,177.0,26184.0,273.38,46.41,5.69,833080,544,0.17,0.35,652.0,108.0,48.72,18.21,1450.0,1339.0,4180.17,9161.54,4471.0,5218.0,22827.2,38276.66,1622.0,1901.0,4636.93,13964.04
10/04 18:42:32,,,,115.84,15752.48,17069.31,283.33,36.25,6.96,187.13,29564.36,21974.26,275.42,13.82,65.4,5.33,171.29,24655.45,289.21,49.62,5.83,833156,452,0.15,0.37,651.49,105.94,50.32,16.76,1518.81,1486.14,4617.04,10416.57,4333.66,4813.86,22096.93,35446.31,1551.49,1620.79,4498.23,11665.24
10/04 18:42:34,,,,171.29,23017.82,24275.25,276.1,59.21,5.37,192.08,25479.21,27326.73,274.92,11.94,53.61,5.2,179.21,26938.61,280.8,42.51,5.57,833228,528,0.12,0.4,638.61,106.93,47.03,17.3,1793.07,2196.04,5585.1,15995.19,5156.44,5245.54,27436.42,36496.43,1689.11,1692.08,5788.94,11559.93
10/04 18:42:36,,,,159.41,23964.36,24904.95,306.57,30.63,5.71,179.21,28986.14,22392.08,286.7,12.75,61.1,5.56,154.46,23338.61,267.03,68.58,6.09,833308,612,0.2,0.32,648.51,108.91,50.76,17.88,1793.07,2221.78,5594.39,16380.25,5054.46,5174.26,28169.58,35801.87,1606.93,1667.33,4540.21,11915.78
10/04 18:42:38,,,,117.82,17966.34,17685.15,302.59,18.26,6.37,175.25,26687.13,24336.63,291.15,12.19,59.36,5.69,124.75,20530.69,270.97,33.15,6.44,833384,688,0.17,0.3,643.56,105.94,48.3,17.46,1574.26,1871.29,4321.27,13680.32,4475.25,4309.9,23791.31,29535.79,1472.28,1461.39,4295.28,9928.6
10/04 18:42:40,,,,202.0,27434.0,24284.0,256.03,53.18,4.99,166.0,24446.0,19400.0,264.13,12.53,68.07,6.07,175.0,22654.0,276.74,56.91,5.71,833460,768,0.17,0.3,637.0,104.0,48.38,16.39,1521.0,1667.0,4192.87,11969.32,4924.0,5431.0,24845.72,39248.38,1657.0,1820.0,5537.2,12925.88
10/04 18:42:42,,,,154.46,20958.42,23813.86,289.87,27.38,5.94,181.19,33542.57,16788.12,277.78,13.19,53.55,5.51,160.4,23287.13,282.32,79.06,6.12,833536,784,0.15,0.37,632.67,106.93,47.8,17.28,1382.18,1845.54,3086.81,13870.13,5007.92,5344.55,25439.18,38380.79,1278.22,1542.57,2592.72,11433.71
10/04 18:42:44,,,,168.32,23069.31,23188.12,274.82,62.02,5.89,167.33,23800.0,21609.9,271.38,13.4,66.17,5.97,105.94,13954.46,286.02,21.12,6.58,833612,860,0.35,0.35,644.55,111.88,50.15,18.07,1447.52,1477.23,4088.4,10728.52,4165.35,4414.85,20986.41,31674.43,1393.07,1400.0,3804.41,10167.72
10/04 18:42:46,,,,129.7,20356.44,14906.93,271.88,55.47,7.69,168.32,25269.31,21786.14,279.56,11.71,44.25,5.93,116.83,16540.59,271.15,21.03,6.77,833704,948,0.17,0.32,638.61,98.02,48.43,16.46,1292.08,1500.99,2707.34,10861.29,4114.85,4348.51,21624.02,30664.34,1410.89,1542.57,4021.28,11129.94
10/04 18:42:48,,,,181.0,22124.0,28614.0,280.32,49.65,5.56,134.0,19652.0,18596.0,285.43,12.95,106.46,7.51,171.0,17286.0,255.75,37.06,5.58,833756,1024,0.15,0.37,660.0,113.0,51.63,18.27,1630.0,1719.0,4838.96,12113.78,4733.0,4967.0,25549.21,34434.48,1350.0,1739.0,2549.48,13009.33
10/04 18:42:50,,,,158.42,22756.44,19261.39,265.24,109.55,5.96,176.24,31205.94,20780.2,294.98,13.62,51.24,5.66,135.64,15746.53,252.93,93.34,7.36,834208,1116,0.15,0.37,648.51,107.92,49.79,18.06,1415.84,1259.41,3958.07,8839.5,4356.44,4644.55,21481.26,35888.53,1601.98,1760.4,5634.99,12914.62
10/04 18:42:52,,,,161.39,25940.59,19728.71,282.98,41.71,6.02,185.15,28063.37,23120.79,276.45,13.01,86.8,5.4,111.88,12279.21,212.96,39.34,7.14,833920,1140,0.15,0.37,658.42,100.99,51.04,16.45,1454.46,1219.8,4377.96,8261.13,4105.94,4472.28,20394.67,32495.46,1368.32,1606.93,2956.85,11934.62
10/04 18:42:54,,,,169.31,19671.29,22661.39,250.04,87.99,5.89,183.17,32982.18,23023.76,305.76,11.0,70.78,5.45,172.28,25857.43,294.0,53.02,5.65,834000,1220,0.15,0.4,642.57,100.99,49.28,16.45,1866.34,1913.86,6228.76,13787.13,5148.51,5460.4,28480.75,38887.48,1525.74,1943.56,3705.19,14556.95
10/04 18:42:56,,,,169.31,26069.31,25748.51,306.06,64.43,5.89,180.2,27546.53,25847.52,296.31,12.16,34.49,5.53,117.82,18108.91,289.85,26.98,6.68,834044,1244,0.12,0.35,637.62,107.92,50.89,17.57,1675.25,1918.81,4841.52,14307.22,4860.4,4665.35,25135.72,35090.78,1633.66,1578.22,4757.02,11347.29
10/04 18:42:58,,,,174.0,26284.0,17366.0,250.86,100.44,5.79,173.0,26236.0,22068.0,279.21,11.6,48.46,5.82,152.0,21378.0,292.62,36.95,6.18,834152,1352,0.15,0.37,630.0,111.0,48.95,17.9,1455.0,1745.0,2871.25,12985.11,5053.0,5438.0,26249.03,37692.15,1544.0,1713.0,3334.49,12301.81
10/04 18:43:00,,,,178.22,24188.12,27247.52,288.61,109.81,5.6,164.36,26506.93,19009.9,276.94,7.33,36.43,5.61,192.08,26035.64,320.22,45.89,5.2,834228,1432,0.15,0.37,628.71,103.96,50.41,17.09,1433.66,1732.67,3054.67,12809.94,5465.35,5858.42,29241.59,43518.17,1865.35,2161.39,5950.64,15960.02
10/04 18:43:02,,,,161.39,24548.51,21027.72,282.4,82.49,6.18,183.17,32239.6,22578.22,299.28,12.99,84.83,5.45,141.58,20227.72,268.21,76.22,5.87,834304,400,0.15,0.35,642.57,108.91,49.92,17.64,1505.94,1339.6,4861.74,9263.21,4488.12,4780.2,23759.02,37106.52,1698.02,1864.36,5292.17,13407.5
10/04 18:43:04,,,,184.16,19742.57,28328.71,261.03,95.16,5.42,167.33,26540.59,21007.92,284.17,12.34,66.46,5.96,184.16,24312.87,294.14,54.53,5.42,834376,476,0.15,0.37,642.57,106.93,51.68,18.13,1612.87,1931.68,4655.16,14214.22,5203.96,5270.3,26629.66,38173.63,1526.73,1643.56,4234.15,11679.94
10/04 18:43:06,,,,121.0,17444.0,16658.0,281.83,25.35,6.19,177.0,31024.0,23706.0,309.21,13.66,72.77,5.69,168.0,21372.0,288.27,52.75,5.99,834460,396,0.17,0.35,644.0,114.0,50.76,18.57,1632.0,1964.0,4323.14,14426.66,4691.0,4966.0,24615.06,38119.11,1575.0,1510.0,4137.7,10626.85
10/04 18:43:08,,,,161.39,23605.94,19213.86,265.33,31.05,6.07,166.34,27784.16,17647.52,273.13,11.99,97.55,6.0,167.33,26443.56,301.41,64.88,5.96,834536,472,0.17,0.32,645.54,111.88,51.16,18.07,1468.32,1815.84,3520.01,13343.15,5208.91,5488.12,28026.64,38148.0,1350.5,1985.15,2336.27,15116.07
10/04 18:43:10,,,,167.33,20300.99,24223.76,266.09,35.08,5.5,177.23,28772.28,21962.38,286.27,10.11,75.31,5.63,168.32,23106.93,269.07,84.38,5.92,834612,584,0.15,0.37,636.63,102.97,49.74,16.8,1669.31,1659.41,5176.67,11754.01,4743.56,5077.23,23729.27,35404.69,1637.62,1675.25,5014.5,12030.99
10/04 18:43:12,,,,117.82,18289.11,18843.56,315.16,17.71,6.38,174.26,28693.07,17564.36,265.45,11.41,48.72,5.72,152.48,24994.06,297.53,33.06,6.13,834688,612,0.15,0.37,637.62,107.92,50.26,17.57,1642.57,1406.93,5533.2,9188.22,4189.11,4746.53,19520.64,34017.73,1743.56,1547.52,6268.99,10243.72
10/04 18:43:14,,,,119.0,17552.0,16206.0,283.68,27.65,5.25,179.0,24478.0,25304.0,278.11,11.29,45.95,5.63,132.0,20116.0,291.95,27.51,6.09,834760,692,0.15,0.35,640.0,109.0,51.64,17.99,1610.0,1628.0,5038.87,11909.94,4437.0,4441.0,23623.43,30291.08,1424.0,1538.0,3381.57,11262.89
