date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 18:53:09,,,,137.0,16136.0,21774.0,276.72,27.39,6.0,167.0,21726.0,22712.0,266.1,6.17,52.86,5.31,167.0,23248.0,292.77,56.57,5.98,857604,820,0.33,0.4,648.0,120.0,50.23,18.45,1628.0,1741.0,4815.3,12489.65,4711.0,4755.0,24253.07,32380.38,1561.0,1627.0,4163.12,11719.49
10/04 18:53:10,,,,143.56,25506.93,20607.92,321.21,30.08,5.94,178.22,32211.88,15295.05,266.57,8.47,45.84,5.6,150.5,23100.99,279.39,35.88,6.37,857648,864,0.32,0.25,652.48,120.79,52.42,18.69,1588.12,1539.6,4347.0,10944.28,4410.89,5332.67,21302.16,38709.44,1576.24,1495.05,4806.2,10278.67
10/04 18:53:11,,,,138.0,23110.0,21712.0,324.8,29.03,6.2,167.0,30486.0,20418.0,304.81,4.96,29.72,5.73,121.0,13002.0,287.36,30.54,5.96,857680,896,0.25,0.38,648.0,119.0,51.55,17.93,1350.0,1307.0,3586.17,9185.88,4385.0,5211.0,21524.7,37794.51,1491.0,1613.0,3983.5,11904.62
10/04 18:53:12,,,,144.55,20748.51,21154.46,289.88,45.53,6.1,134.65,22968.32,19821.78,317.78,4.11,32.35,6.3,138.61,17627.72,284.79,28.51,6.07,857724,940,0.25,0.22,650.5,124.75,50.01,19.4,1492.08,1475.25,3590.56,10779.37,4553.47,4746.53,22615.17,33375.22,1407.92,1616.83,2952.9,11991.34
10/04 18:53:13,,,,180.0,25982.0,27798.0,298.78,57.59,5.55,188.0,38154.0,21228.0,315.86,8.83,42.68,4.94,193.0,25678.0,332.67,59.33,5.18,857756,940,0.28,0.4,642.0,114.0,49.43,17.61,1666.0,2176.0,3722.39,16517.62,6209.0,7092.0,31959.36,51858.75,1810.0,2070.0,5536.06,14885.54
10/04 18:53:14,,,,181.0,28864.0,23032.0,286.72,47.36,5.57,176.0,30820.0,23704.0,309.8,7.73,43.32,5.25,156.0,24154.0,308.5,37.0,5.82,857800,992,0.22,0.27,661.0,124.0,53.13,18.76,1690.0,1720.0,5654.21,12054.61,4926.0,5810.0,24626.92,41985.99,1817.0,1870.0,5745.3,12945.11
10/04 18:53:15,,,,139.0,26204.0,21094.0,340.27,74.54,6.27,175.0,22284.0,24434.0,266.96,9.28,58.89,5.16,143.0,21682.0,302.56,43.08,5.87,857832,1024,0.25,0.35,651.0,122.0,50.77,18.83,1574.0,1519.0,4679.6,10727.67,4362.0,4980.0,21010.79,35683.34,1575.0,1432.0,4861.09,9693.66
10/04 18:53:16,,,,130.69,19304.95,20065.35,301.24,24.44,6.72,187.13,35910.89,20035.64,298.97,8.76,41.44,5.11,172.28,17627.72,265.67,36.56,5.76,857876,1068,0.27,0.3,649.5,124.75,50.58,19.15,1654.46,1508.91,5548.8,10306.54,4695.05,5808.91,22324.78,42091.7,1795.05,1668.32,6605.81,11526.22
10/04 18:53:17,,,,170.0,20056.0,21720.0,245.74,48.13,5.45,178.0,25018.0,24026.0,275.53,13.34,33.87,5.62,161.0,28786.0,287.58,84.34,6.12,857912,1104,0.23,0.4,649.0,124.0,49.99,18.76,1775.0,2128.0,4913.99,15527.98,5169.0,4760.0,28001.34,31639.59,1771.0,1786.0,5823.45,12493.01
10/04 18:53:18,,,,118.81,16453.47,17526.73,286.0,87.42,6.28,160.4,20073.27,22508.91,265.48,12.23,125.56,6.17,116.83,13405.94,273.08,33.97,6.2,857952,1096,0.27,0.25,652.48,122.77,50.78,19.02,1381.19,1248.51,3452.93,8501.4,3922.77,3927.72,19598.17,27799.12,1487.13,1540.59,4122.7,10883.98
10/04 18:53:19,,,,162.0,19958.0,24922.0,277.04,46.86,6.17,187.0,32308.0,21952.0,290.16,11.1,50.55,5.35,152.0,28226.0,308.41,45.83,5.99,857988,1132,0.25,0.38,653.0,125.0,50.94,19.28,1848.0,1976.0,5853.06,14389.08,5176.0,5034.0,26474.79,35565.66,1802.0,1805.0,5847.61,12479.96
10/04 18:53:20,,,,163.37,22019.8,26750.5,298.53,91.63,6.03,168.32,29253.47,23340.59,312.47,11.66,75.0,5.93,140.59,22063.37,261.93,32.37,6.77,858028,1184,0.25,0.3,654.46,123.76,52.33,18.96,1703.96,1600.99,5758.97,10949.97,4572.28,4819.8,22037.68,33632.73,1785.15,1627.72,5973.39,10892.45
10/04 18:53:21,,,,153.0,15804.0,22158.0,248.12,50.14,6.08,182.0,29464.0,21648.0,280.84,14.52,43.55,5.49,155.0,20160.0,278.57,33.15,5.96,858064,1220,0.25,0.4,657.0,126.0,50.21,19.59,1504.0,1703.0,3241.4,12372.78,4830.0,4802.0,23742.36,34494.22,1842.0,1680.0,6401.86,11475.04
10/04 18:53:22,,,,179.0,25504.0,19106.0,249.22,38.12,5.59,168.0,25994.0,20304.0,275.58,14.73,94.38,6.0,137.0,19944.0,260.79,56.6,6.91,858104,1264,0.32,0.22,657.0,125.0,51.94,19.28,1512.0,1256.0,4821.0,8279.95,4154.0,4441.0,20045.06,33865.88,1640.0,1713.0,5066.12,12066.66
10/04 18:53:23,,,,141.0,20564.0,21042.0,295.08,37.4,6.51,180.0,27754.0,23290.0,283.58,12.53,79.14,5.56,129.0,19284.0,297.16,20.4,6.56,858140,1260,0.23,0.43,640.0,116.0,49.66,17.79,1646.0,1657.0,5365.42,11292.28,4772.0,4842.0,24619.82,33880.62,1645.0,1754.0,5331.65,12503.81
10/04 18:53:24,,,,175.25,22431.68,25057.43,270.98,52.07,5.69,170.3,25621.78,24582.18,294.8,11.71,81.48,5.86,146.53,21572.28,292.7,31.56,5.99,858180,1304,0.3,0.27,645.54,118.81,50.27,18.27,1657.43,1714.85,5519.27,12079.87,4838.61,5063.37,25660.66,35306.35,1459.41,1854.46,2831.69,13894.15
10/04 18:53:25,,,,160.0,19182.0,29026.0,301.3,63.63,5.68,187.0,35342.0,20282.0,297.45,11.46,52.38,5.35,149.0,23000.0,274.89,33.59,5.77,858216,1348,0.25,0.4,645.0,120.0,48.7,18.5,1745.0,1672.0,5317.21,11349.68,5036.0,5206.0,25545.44,36101.88,2008.0,2030.0,6711.72,14426.5
10/04 18:53:27,,,,142.57,21431.68,24764.36,324.01,33.31,6.32,151.49,22889.11,17748.51,268.26,12.51,70.11,6.59,145.54,22950.5,300.6,39.71,6.39,858264,1396,0.32,0.27,651.49,120.79,52.1,18.17,1542.57,1596.04,4449.58,11492.86,4531.68,4767.33,22536.62,33165.53,1439.6,1519.8,3400.01,10952.32
10/04 18:53:28,,,,140.0,17876.0,22012.0,284.91,28.59,5.79,170.0,33328.0,19486.0,310.67,11.78,80.06,5.88,171.0,28536.0,326.22,39.49,5.82,858296,124,0.25,0.38,651.0,123.0,49.14,19.17,1726.0,1773.0,5053.85,12803.04,5342.0,5674.0,27703.65,39628.7,1702.0,2028.0,4872.3,14795.5
10/04 18:53:29,,,,144.55,21055.45,26304.95,327.63,36.79,6.27,165.35,28358.42,18291.09,282.13,10.39,86.52,6.04,128.71,19396.04,297.8,39.22,6.83,858340,368,0.3,0.27,643.56,116.83,49.91,17.69,1559.41,1566.34,4452.09,11156.41,4561.39,4888.12,23783.66,34776.05,1672.28,1635.64,5247.1,11690.09
10/04 18:53:30,,,,105.0,15818.0,14370.0,287.5,17.24,6.57,208.0,29992.0,25524.0,266.9,12.28,55.98,4.81,176.0,22638.0,294.61,51.28,5.68,858376,404,0.28,0.3,640.0,125.0,48.63,19.3,1370.0,1616.0,2935.36,11771.42,4772.0,5165.0,23809.82,37892.67,1652.0,1693.0,4805.06,12302.39
10/04 18:53:31,,,,120.79,14538.61,17780.2,267.56,35.61,6.52,195.05,32073.27,21835.64,276.39,11.76,41.39,5.12,149.5,23885.15,287.19,40.58,6.1,858416,460,0.32,0.32,643.56,114.85,50.46,17.61,1573.27,1699.01,4351.75,12222.87,4668.32,4811.88,24678.97,33177.3,1444.55,1527.72,3602.67,10973.6
10/04 18:53:32,,,,129.0,16830.0,17900.0,269.22,21.34,6.36,201.0,31026.0,23606.0,271.8,11.38,67.0,4.98,174.0,25722.0,254.23,62.22,5.7,858452,496,0.25,0.35,657.0,121.0,50.46,19.02,1548.0,1569.0,4166.3,10901.0,4574.0,4853.0,22772.31,33301.49,1872.0,1855.0,7011.84,12892.69
10/04 18:53:33,,,,157.0,19878.0,20502.0,257.2,44.58,6.42,185.0,24754.0,28118.0,285.79,12.73,63.2,5.45,145.0,16000.0,273.7,39.63,6.53,858492,536,0.3,0.32,641.0,116.0,49.22,17.51,1578.0,1902.0,4611.86,13674.23,4600.0,4797.0,24393.68,34251.71,1430.0,1523.0,3408.72,11083.28
10/04 18:53:34,,,,159.0,23148.0,22288.0,285.76,55.59,6.29,172.0,29186.0,19622.0,283.77,13.71,55.65,5.81,126.0,18018.0,280.19,57.82,6.26,858528,540,0.28,0.3,653.0,114.0,50.02,18.13,1589.0,1586.0,4595.12,10834.42,4610.0,5069.0,22637.87,35429.94,1694.0,1724.0,5147.21,12088.03
10/04 18:53:35,,,,166.34,22057.43,26835.64,293.94,80.94,6.0,192.08,30976.24,24920.79,291.01,13.74,83.82,5.2,108.91,21083.17,316.2,20.15,6.35,858568,584,0.32,0.3,643.56,112.87,50.31,17.68,1688.12,1729.7,4955.81,12493.28,4929.7,4714.85,25486.53,33786.28,1609.9,1788.12,4422.58,12822.96
10/04 18:53:36,,,,152.0,23568.0,18314.0,275.54,89.47,6.59,152.0,26726.0,20440.0,310.3,3.44,58.53,5.97,107.0,14546.0,271.64,22.05,7.02,858604,624,0.28,0.25,642.0,124.0,49.55,19.23,1559.0,1385.0,5632.75,9348.53,3880.0,4502.0,18251.53,32472.84,1401.0,1233.0,4191.36,8457.85
10/04 18:53:37,,,,127.72,15609.9,20582.18,283.36,113.88,7.81,156.44,22873.27,16388.12,250.97,4.08,26.27,5.97,115.84,12100.99,257.98,33.14,6.33,859004,672,0.35,0.32,631.68,118.81,48.78,18.05,1277.23,1196.04,3360.22,7906.56,4038.61,4075.25,19430.61,28668.29,1383.17,1602.97,3126.26,11708.76
10/04 18:53:38,,,,128.0,17130.0,16758.0,264.75,94.35,7.81,163.0,28854.0,22172.0,313.04,4.24,25.38,5.22,134.0,16042.0,257.96,26.84,6.27,859016,700,0.35,0.3,639.0,120.0,49.86,18.45,1448.0,1483.0,3686.85,10569.35,4188.0,4588.0,20149.78,32552.25,1409.0,1315.0,3296.62,9251.76
10/04 18:53:39,,,,170.3,21805.94,24267.33,270.55,51.22,5.85,105.94,14364.36,13380.2,261.89,11.06,96.93,9.39,129.7,20390.1,282.08,25.67,6.27,858716,584,0.4,0.35,643.56,114.85,49.93,17.59,1413.86,1493.07,3336.42,10664.19,4097.03,3849.5,20680.93,26411.51,1622.77,1407.92,5296.96,9927.1
10/04 18:53:40,,,,164.0,20586.0,20726.0,251.9,134.96,6.1,177.0,21056.0,20272.0,233.49,9.28,56.05,5.65,105.0,10610.0,211.54,77.12,8.51,858476,620,0.28,0.28,640.0,119.0,48.73,18.16,1335.0,1587.0,2938.31,11603.41,4077.0,3472.0,21626.77,24911.57,1587.0,1472.0,5489.01,10015.01
10/04 18:53:41,,,,164.36,24366.34,25865.35,305.63,41.67,6.07,120.79,16805.94,16160.4,272.92,3.06,23.89,5.96,138.61,18807.92,269.53,85.25,7.2,858756,708,0.42,0.37,636.63,111.88,48.02,16.75,1283.17,1517.82,2417.37,11233.1,4032.67,4233.66,20164.63,30146.19,1392.08,1318.81,3809.0,9129.2
10/04 18:53:42,,,,162.0,23492.0,26046.0,305.79,99.35,6.17,160.0,22916.0,14482.0,233.74,4.56,31.18,5.71,177.0,21606.0,261.05,42.64,5.65,858844,756,0.3,0.28,639.0,120.0,49.14,18.23,1648.0,1294.0,5947.67,7857.71,4403.0,4850.0,20664.92,35884.44,1872.0,1730.0,6937.0,11975.0
10/04 18:53:43,,,,182.0,25804.0,28034.0,295.81,80.75,5.53,177.0,27844.0,23436.0,289.72,5.9,30.83,4.86,177.0,15642.0,241.28,103.89,5.69,858876,784,0.27,0.37,653.0,114.0,51.41,17.13,1485.0,1684.0,3174.3,12441.04,5076.0,5208.0,26661.53,39246.59,1621.0,1948.0,4015.18,14282.91
10/04 18:53:44,,,,165.0,27962.0,18314.0,280.46,79.74,5.62,197.0,31656.0,26512.0,295.27,9.97,52.52,5.08,155.0,23166.0,284.95,65.04,6.45,858924,800,0.28,0.25,649.0,117.0,49.3,18.3,1590.0,1735.0,4331.46,12470.71,4996.0,5562.0,24798.81,40709.64,1577.0,1716.0,3948.86,12299.59
10/04 18:53:45,,,,168.32,27247.52,20976.24,286.51,42.39,5.92,115.84,17308.91,15009.9,278.99,3.87,33.97,6.97,151.49,25916.83,314.46,111.33,6.58,858952,828,0.27,0.42,639.6,123.76,50.24,18.64,1630.69,1502.97,5103.71,10180.58,4592.08,4691.09,22978.32,33980.5,1855.45,1864.36,6723.82,12984.69
10/04 18:53:46,,,,160.0,23904.0,25284.0,307.43,96.31,6.25,139.0,20888.0,14708.0,256.09,3.03,21.88,6.34,182.0,26110.0,265.78,49.98,5.49,858988,876,0.25,0.25,644.0,118.0,50.13,18.1,1762.0,1654.0,6727.57,11017.86,4445.0,4715.0,22952.66,33612.15,1541.0,1612.0,4465.29,11557.4
10/04 18:53:47,,,,167.33,23863.37,25596.04,295.59,66.59,5.96,157.43,20871.29,15984.16,234.11,7.57,33.46,5.78,174.26,24861.39,265.67,64.18,5.73,859032,920,0.3,0.37,633.66,118.81,50.63,18.02,1660.4,1789.11,4864.85,12677.94,4851.49,4911.88,25290.82,33730.44,1451.49,1689.11,3454.24,12379.92
10/04 18:53:48,,,,177.0,23560.0,25714.0,278.38,93.59,5.65,187.0,30720.0,22360.0,283.85,14.54,33.86,5.35,147.0,24686.0,302.49,64.45,5.75,859064,952,0.43,0.28,633.0,121.0,48.45,18.67,1775.0,1690.0,6476.8,11515.46,4773.0,5260.0,23429.27,37407.52,1712.0,1745.0,5341.71,12318.37
10/04 18:53:49,,,,180.2,25978.22,25954.46,288.2,57.58,5.54,150.5,25451.49,16982.18,281.96,12.65,116.65,6.63,129.7,18716.83,266.08,17.79,5.74,859108,948,0.27,0.42,632.67,120.79,49.77,18.67,1388.12,1273.27,3755.5,8508.52,4355.45,4805.94,19845.19,33958.14,1514.85,1568.32,4139.6,11002.34
10/04 18:53:50,,,,163.0,20158.0,24094.0,271.48,41.88,6.13,165.0,28554.0,17658.0,280.07,12.91,80.98,6.06,149.0,13566.0,281.23,44.03,6.19,859152,992,0.28,0.28,626.0,114.0,48.98,17.61,1500.0,1819.0,3377.77,13602.87,5001.0,5505.0,25634.17,38936.62,1436.0,1721.0,3055.15,12410.42
10/04 18:53:51,,,,144.55,16451.49,19198.02,246.62,22.41,6.14,183.17,26138.61,22392.08,264.95,11.77,72.05,5.44,175.25,26774.26,291.88,57.16,5.69,859184,1028,0.27,0.42,615.84,110.89,48.14,16.61,1666.34,1659.41,5664.35,11725.43,4664.36,4828.71,23744.47,33595.04,1521.78,1603.96,4302.78,11550.91
10/04 18:53:52,,,,164.0,23612.0,20402.0,268.38,32.37,5.4,176.0,26868.0,19644.0,264.27,12.91,46.07,5.69,177.0,24950.0,279.82,60.72,5.66,859228,1072,0.25,0.2,630.0,122.0,49.14,18.58,1573.0,1592.0,4746.7,10899.88,4658.0,5231.0,22340.74,38180.31,1602.0,1686.0,4720.34,11717.89
10/04 18:53:53,,,,142.0,21412.0,12020.0,235.44,19.4,5.92,168.0,27316.0,21290.0,289.32,13.23,122.39,6.0,128.0,17442.0,233.58,84.49,6.94,859260,1104,0.22,0.32,645.0,122.0,51.35,18.58,1556.0,1452.0,4960.8,9785.96,3930.0,4420.0,18457.96,30912.66,1306.0,1221.0,2881.27,8324.2
10/04 18:53:54,,,,128.0,13846.0,19332.0,259.2,24.2,6.77,188.0,31330.0,23126.0,289.66,12.79,46.84,5.32,165.0,22676.0,247.41,33.96,5.29,859308,1120,0.3,0.25,637.0,122.0,50.65,18.6,1513.0,1866.0,3649.53,13727.14,4716.0,4727.0,25011.12,32005.49,1624.0,1660.0,4663.7,11458.77
10/04 18:53:55,,,,89.11,11011.88,15619.8,298.87,18.9,6.8,194.06,33877.23,23160.4,293.92,11.35,72.5,5.14,167.33,25253.47,286.78,29.93,5.9,859332,1152,0.2,0.35,628.71,115.84,49.54,17.65,1526.73,1692.08,4627.81,11997.45,4662.38,4905.94,24740.45,34179.33,1556.44,1674.26,4663.33,12065.09
10/04 18:53:56,,,,143.0,21284.0,24178.0,317.92,38.41,6.26,165.0,25400.0,20922.0,280.74,11.5,50.01,6.06,155.0,21024.0,306.1,33.46,6.21,859380,1196,0.3,0.25,634.0,119.0,49.74,18.39,1731.0,1783.0,5628.24,12702.31,4768.0,5268.0,23926.03,36956.14,1651.0,1648.0,5095.0,11408.36
10/04 18:53:57,,,,178.22,28136.63,22962.38,286.72,33.53,5.6,181.19,26372.28,20590.1,259.19,12.75,64.97,5.51,176.24,23938.61,271.28,47.12,5.47,859412,1232,0.2,0.37,635.64,119.8,50.46,18.11,1480.2,1733.66,3766.8,12665.99,4754.46,5275.25,23724.22,39571.55,1599.01,1491.09,4845.45,10359.72
10/04 18:53:58,,,,148.0,22688.0,22320.0,304.11,137.57,6.76,175.0,27810.0,21130.0,279.66,11.37,65.41,5.71,172.0,20150.0,279.13,45.69,5.58,859460,1224,0.35,0.2,627.0,116.0,48.95,17.51,1596.0,1810.0,4484.29,13023.42,4957.0,5366.0,24863.93,39070.29,1562.0,1749.0,3859.31,12483.99
10/04 18:53:59,,,,157.43,19875.25,21584.16,263.36,50.8,5.7,173.27,26499.01,22071.29,280.32,13.19,80.23,5.76,149.5,17928.71,293.17,29.87,5.81,859492,1260,0.2,0.37,632.67,117.82,51.05,18.21,1392.08,1502.97,3236.64,10865.56,4445.54,4962.38,22697.66,36984.77,1518.81,1616.83,4372.55,11552.05
10/04 18:54:00,,,,154.0,24416.0,17158.0,269.96,38.51,5.82,183.0,33398.0,20982.0,297.16,14.42,82.15,5.46,152.0,22778.0,280.46,77.51,6.23,859524,1292,0.35,0.23,630.0,117.0,49.8,17.83,1652.0,1699.0,5474.98,11754.88,4811.0,5186.0,24196.13,39241.27,1538.0,1731.0,4051.49,12292.75
10/04 18:54:01,,,,112.87,16350.5,14790.1,275.89,20.24,6.1,169.31,25502.97,23457.43,289.18,12.73,103.7,5.89,154.46,22136.63,291.9,47.43,6.45,859572,1360,0.12,0.42,629.7,120.79,49.18,18.42,1548.51,1444.55,4990.0,9930.25,4170.3,4589.11,19962.43,32753.25,1378.22,1440.59,3314.03,10283.2
10/04 18:54:02,,,,175.0,27174.0,22352.0,283.01,30.62,5.55,198.0,28790.0,24614.0,269.72,12.93,50.83,5.05,182.0,22850.0,265.74,56.77,5.49,859584,1372,0.4,0.25,643.0,114.0,51.73,17.61,1502.0,1832.0,3411.87,13565.95,5531.0,5841.0,28997.51,40906.67,1488.0,1979.0,2994.62,14912.43
10/04 18:54:03,,,,169.0,24910.0,20694.0,269.85,30.65,5.67,169.0,26022.0,22266.0,285.73,14.42,66.14,5.96,153.0,23148.0,301.1,47.69,5.67,859644,128,0.17,0.35,649.0,120.0,51.23,17.98,1586.0,1570.0,4810.59,10979.69,4738.0,5143.0,24643.89,37569.46,1541.0,1807.0,4055.46,13334.08
10/04 18:54:04,,,,69.0,8638.0,7558.0,234.72,18.01,6.99,154.0,24718.0,25560.0,326.48,10.09,107.3,5.76,102.0,11850.0,310.29,16.88,6.31,859688,384,0.35,0.18,651.0,122.0,52.62,18.6,1097.0,983.0,1958.27,6957.14,3279.0,3481.0,14932.97,26827.76,1123.0,1099.0,1511.8,8173.21
10/04 18:54:05,,,,56.44,9532.67,9138.61,330.84,25.19,7.79,90.1,17914.85,12255.45,334.86,1.45,14.05,5.45,75.25,10879.21,331.37,18.11,6.61,859728,428,0.12,0.3,639.6,112.87,49.02,17.44,1070.3,984.16,1938.0,6890.54,2848.51,2903.96,13197.73,20957.06,1194.06,902.97,2788.08,6251.4
10/04 18:54:06,,,,67.0,10912.0,8980.0,296.9,22.45,6.78,96.0,16578.0,10910.0,286.33,2.44,26.85,6.16,108.0,20022.0,334.87,24.08,5.69,859772,492,0.38,0.18,646.0,122.0,52.11,18.6,1142.0,1021.0,2434.13,7207.31,3001.0,3040.0,14336.49,21779.57,1147.0,1036.0,2200.47,7383.65
10/04 18:54:07,,,,129.7,17627.72,18603.96,279.34,27.53,5.85,170.3,27687.13,23055.45,297.97,8.98,52.76,5.8,148.51,19677.23,318.17,23.85,5.81,859808,528,0.17,0.45,642.57,117.82,50.22,17.98,1567.33,1740.59,4539.01,12609.38,4696.04,5192.08,23698.81,37103.98,1540.59,1504.95,4670.57,10421.27
10/04 18:54:08,,,,128.0,19156.0,15978.0,274.48,29.38,6.14,201.0,35698.0,26394.0,308.92,12.68,44.72,4.98,165.0,30994.0,316.33,46.62,5.85,859856,528,0.4,0.25,643.0,120.0,51.73,18.45,1667.0,1676.0,5546.8,11751.8,4906.0,5395.0,25784.71,38431.29,1691.0,1922.0,5281.99,14259.5
10/04 18:54:09,,,,134.65,21596.04,20972.28,316.13,23.4,5.91,183.17,32706.93,21128.71,293.91,12.51,84.33,5.45,142.57,19671.29,315.62,39.31,5.97,859888,560,0.15,0.32,640.59,121.78,50.45,18.48,1513.86,1819.8,4003.11,13325.97,5147.52,5662.38,26033.09,39973.58,1669.31,1784.16,5052.33,12627.02
10/04 18:54:10,,,,126.0,22066.0,14830.0,292.83,18.57,6.06,182.0,26432.0,25090.0,283.09,12.13,43.38,5.49,126.0,20804.0,253.16,26.13,6.4,859932,604,0.43,0.2,644.0,117.0,51.17,18.03,1414.0,1427.0,3874.86,9666.37,4044.0,4332.0,19597.16,30390.34,1600.0,1456.0,5185.53,9811.12
10/04 18:54:11,,,,144.55,21922.77,20556.44,293.86,25.95,6.18,186.14,27203.96,22718.81,268.2,12.94,74.88,5.37,114.85,19784.16,282.81,31.82,7.25,859968,640,0.17,0.42,644.55,117.82,50.77,17.96,1588.12,1533.66,4390.86,10688.96,4354.46,4481.19,21564.99,31249.21,1798.02,1652.48,6287.26,10927.32
10/04 18:54:12,,,,156.0,24858.0,22274.0,302.13,30.9,5.84,185.0,29348.0,25118.0,294.41,11.58,68.89,5.41,148.0,22352.0,280.46,39.57,6.07,860008,680,0.43,0.2,641.0,119.0,52.44,17.93,1760.0,1614.0,6457.05,10810.46,4473.0,5145.0,22417.67,36828.41,1498.0,1575.0,4148.4,11348.66
10/04 18:54:13,,,,121.0,13820.0,21076.0,288.4,22.78,6.71,188.0,31898.0,22668.0,290.24,12.25,59.31,5.36,167.0,30390.0,310.18,49.17,5.65,860040,712,0.17,0.37,649.0,126.0,51.68,19.42,1953.0,2140.0,6886.88,15215.93,5216.0,4974.0,28490.95,34176.59,1702.0,1891.0,4805.71,13481.89
10/04 18:54:14,,,,147.0,18148.0,23148.0,280.93,44.42,5.73,173.0,26924.0,25896.0,305.32,8.37,71.12,4.94,162.0,23218.0,283.1,58.32,5.7,860084,608,0.38,0.25,649.0,117.0,51.13,18.05,1723.0,1600.0,5727.2,10930.68,4496.0,4727.0,22631.49,34199.22,1784.0,1697.0,6253.14,11604.65
10/04 18:54:15,,,,138.61,21716.83,17033.66,279.56,48.15,5.03,146.53,30817.82,13566.34,302.89,8.85,48.99,4.76,147.52,21847.52,303.8,61.74,5.06,860116,644,0.17,0.4,641.58,116.83,49.76,17.69,1519.8,1775.25,3727.74,13265.16,4956.44,5205.94,25630.58,38122.86,1359.41,1617.82,2560.7,11958.33
10/04 18:54:16,,,,141.0,16040.0,22168.0,270.98,46.55,5.82,176.0,30998.0,22024.0,301.26,14.01,35.4,5.68,174.0,29302.0,310.74,54.88,5.75,860160,724,0.38,0.33,652.0,116.0,53.27,17.74,1543.0,1765.0,3933.62,12812.26,5119.0,5159.0,28033.42,36025.15,1682.0,1955.0,4374.89,14663.31
10/04 18:54:17,,,,181.19,27924.75,29219.8,315.39,36.93,5.38,171.29,27243.56,24736.63,303.47,12.83,122.14,5.83,137.62,20427.72,292.27,66.73,6.67,860196,760,0.17,0.37,640.59,116.83,50.01,17.9,1765.35,1984.16,5262.2,14300.31,5018.81,5360.4,25473.22,38136.45,1885.15,1740.59,6937.76,11827.83
10/04 18:54:18,,,,157.0,19978.0,21480.0,264.06,32.87,6.37,197.0,33072.0,23212.0,285.71,11.21,46.73,5.08,143.0,24894.0,315.9,33.56,6.34,860240,756,0.45,0.25,646.0,115.0,51.14,17.07,1791.0,1960.0,5696.0,13911.27,5014.0,5243.0,26721.02,37095.97,1706.0,1783.0,5419.36,12658.92
10/04 18:54:19,,,,180.2,19875.25,27899.01,265.12,95.78,5.54,175.25,23853.47,24487.13,275.84,12.5,51.18,5.69,117.82,19011.88,280.74,30.67,6.92,860272,788,0.15,0.4,653.47,120.79,50.16,18.42,1694.06,1817.82,4469.78,12978.2,4600.0,4366.34,23417.22,29169.97,1729.7,1525.74,5525.41,10100.74
10/04 18:54:20,,,,148.0,22364.0,23118.0,307.31,36.88,6.2,191.0,27028.0,25310.0,274.02,12.29,87.57,5.24,133.0,17240.0,283.71,17.63,6.14,860316,832,0.4,0.28,694.0,120.0,54.66,18.7,1536.0,1760.0,4016.04,12975.69,4887.0,4968.0,25532.82,35046.08,1432.0,1718.0,2657.19,12775.23
10/04 18:54:21,,,,154.46,17756.44,24217.82,271.76,45.06,6.46,183.17,36106.93,16489.11,287.15,11.52,51.08,5.45,125.74,14332.67,284.99,24.5,6.46,860344,864,0.15,0.35,643.56,122.77,49.97,18.55,1349.5,1577.23,2676.21,11564.28,5001.98,5121.78,26614.12,38048.64,1256.44,1898.02,1527.47,14587.68
10/04 18:54:22,,,,164.0,23434.0,24504.0,292.3,116.62,6.1,169.0,19676.0,25600.0,267.91,11.77,66.41,5.92,184.0,24874.0,303.38,49.46,5.43,860392,912,0.43,0.28,606.0,116.0,48.14,17.76,1533.0,1912.0,4036.79,14007.48,5151.0,5149.0,28179.4,37400.47,1552.0,1901.0,4201.02,14015.53
10/04 18:54:23,,,,155.0,22336.0,23174.0,293.61,45.86,5.7,167.0,23428.0,19086.0,254.57,11.52,69.44,6.04,155.0,20546.0,278.79,49.65,6.1,860424,912,0.17,0.35,683.0,117.0,51.47,18.01,1540.0,1683.0,4291.09,12046.1,4608.0,4961.0,22848.79,34574.69,1541.0,1510.0,4063.4,10733.55
10/04 18:54:24,,,,150.0,26964.0,13910.0,272.49,29.23,5.91,173.0,28984.0,18042.0,271.83,12.21,76.04,5.78,141.0,18120.0,246.7,47.49,6.14,860468,956,0.45,0.28,643.0,115.0,51.15,17.2,1449.0,1139.0,4473.37,7225.05,3970.0,4977.0,17696.08,36683.15,1527.0,1514.0,4318.52,10785.11
