Latency_172.18.158.42_log,Latency_172.16.158.32_log,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
5.139013,4.363518,166,24452,23326,287.82,25.36,5.18,193,32078,20680,273.36,12.44,49.53,5.18,207,24370,33380,278.99,51.47,4.83,873248,496,0.2,0.45,637,109,49.98,17.74,1745,1931,5448.57,13488.86,5378,5723,27980.74,40887.69,1917,2038,6507.74,14447.62
5.139013,4.363518,184,30158,28844,320.66,38.5,5.28,190,30822,27076,304.73,13.41,87.62,5.26,166,23080,26338,297.7,25.36,5.29,873328,540,0.2,0.4,637,107,48.96,17.64,1786,2019,5838.36,14892.9,5468,5870,29721.49,42449.43,1964,2073,7447.37,14894.26
5.247433,4.431058,171,24740,26704,300.84,60.87,5.63,177,32046,27004,333.62,13.21,81.28,5.65,142,19308,24848,310.96,42.6,6.74,873476,692,0.23,0.43,634,108,49.34,17.7,1661,1701,5403.49,11629.13,5470,5565,29677.28,38450.56,1659,2314,3661.21,17436.66
5.247433,4.431058,153,24922,21694,304.68,33.57,5.5,160,25570,16774,264.65,12.73,96.15,6.25,181,24460,26734,282.84,38.59,5.49,873468,556,0.13,0.33,650,113,50.38,18,1815,1433,6990,9159.49,4492,5275,21848.85,37854.09,1513,1781,3525.6,13099.56
5.218344,4.628154,192,24158,30106,282.62,54.57,5.21,172,28102,19592,277.29,10.05,61.12,5.81,177,25364,26856,295.03,62.66,5.65,873572,660,0.15,0.35,642,108,48.54,17,1715,1910,4703.17,13735.87,5399,5582,27937.88,39213.81,1790,1947,5909.69,13811.97
5.218344,4.628154,110,10918,14328,229.51,105.02,9.09,179,33694,24432,324.73,13.06,83.94,5.59,123,19232,16122,287.43,27.23,6.15,873616,828,0.2,0.35,635,105,47.47,16.55,1474,1182,5190.2,7727.83,3598,4328,16371.42,32192.6,1578,1248,5890.76,8072.94
5.218344,4.628154,152,22346,21802,290.45,74.98,6.59,145,20366,14712,241.92,11.99,84.23,6.9,119,18316,15430,283.58,22.01,7.02,873588,856,0.23,0.4,652,121,49.86,19.35,1507,1475,4356.84,9935.62,4298,4341,21054.28,30053.7,1464,1529,3529.48,10742.32
4.596663,4.66467,149,17030,18808,240.52,113.72,6.71,168,24308,23550,284.87,18.66,84.02,5.95,175,26586,17886,254.13,54.01,5.52,873484,932,0.2,0.38,649,113,50.05,17.77,1308,1825,1620.12,13944.5,4783,4753,25415.47,32875.94,1275,1519,2552.6,11142.65
4.596663,4.66467,164,22900,25258,293.65,68.73,6.09,175,31382,17096,277.02,11.12,35.79,5.71,101,10436,17192,273.54,18.19,6.43,873880,992,0.13,0.33,637,111,47.94,17.65,1700,1691,5814.3,11874.01,4153,4639,20438.75,32437.79,1348,1200,3975.25,7949.52
4.635323,4.420451,150,21492,21608,287.33,31.91,6.05,190,24606,20904,239.53,11.73,59.96,5.27,186,29496,25204,294.09,89.92,5.38,873956,1068,0.15,0.38,650,115,50.53,18.38,1439,1696,3061.42,12330.09,5152,5270,26462.96,37666.11,1458,1865,2292.32,13992.18
4.635323,4.420451,166,22364,29788,314.17,80.72,6.02,173,25224,23140,279.56,12.21,71.73,5.78,155,26784,21160,309.32,35.36,5.63,874032,1152,0.15,0.35,650,118,49.34,18.57,1543,1746,4236.07,12588.79,4896,5328,25066.36,37839.44,1834,1784,6597.18,12511.84
4.635323,4.420451,138,20360,20804,298.29,28.48,6.16,167,24052,26760,304.26,13.79,126.23,5.99,132,18362,17166,269.15,26.43,6.45,874108,1184,0.13,0.35,650,113,49,18.05,1366,1666,2679.85,12479.75,4458,4484,22241.67,31216.29,1553,1420,4824.44,9939.3
5.301421,4.457473,161,19974,21466,257.39,30.83,5.64,190,30372,24196,287.2,12.52,57.82,5.26,190,22470,27996,265.61,42.44,5.26,874184,1260,0.15,0.4,645,112,49.82,17.71,1560,1478,4548.86,10164.26,4776,5235,24520.19,36785.99,2058,2161,7869.25,15272.09
5.301421,4.457473,139,23872,20574,319.76,28.63,6.72,177,27654,23166,287.12,10.95,61.94,5.65,179,25388,23442,272.79,43.54,5.39,874264,1308,0.15,0.4,646,115,50.81,18.15,1593,2009,4478.24,14843.13,5209,5381,27916.84,38841.83,1421,1783,3067.11,13210.43
5.141907,4.404406,64,5096,13636,292.69,19.3,7.72,177,26696,21202,270.61,13.26,63.89,5.65,118,15222,14518,252.03,20.08,6.54,874340,1388,0.18,0.33,648,116,51.92,18.45,1240,1129,2790.13,7973.03,3668,3579,17900.06,24306.08,1314,1370,3081.07,9791.19
5.141907,4.404406,108,12580,19576,297.74,47.31,5.46,141,19632,20122,281.94,10.01,89.08,6.38,93,17802,14076,342.77,27.62,6.49,874416,1476,0.18,0.3,649,115,50.98,18.15,1289,1079,3610.21,7544.91,3067,3385,14184.89,25251.38,1325,1050,4199.91,7128.45
5.141907,4.404406,175,29614,20856,288.4,43.91,5.26,207,33912,30820,312.71,10.93,43.93,4.79,164,24458,25290,303.34,38.74,5.49,874492,444,0.15,0.38,645,108,50.53,17.25,1788,2355,5250.81,17867.42,5950,6244,33256.89,44453.72,1508,1983,3296.67,14997.45
5.432223,4.475453,187,32022,27658,319.14,39.81,5.34,197,32726,25640,296.27,11.73,57.86,5.08,157,21840,22054,279.58,30.48,6.13,874564,524,0.18,0.38,655,117,52.76,18.51,1692,1920,5005.86,13566.12,5607,6112,29506.83,43738.43,1917,2095,6723.11,15072.67
5.432223,4.475453,147,17820,20378,259.85,24.89,5.52,163,26228,23070,302.44,7.14,68.17,5.62,171,27108,26034,310.77,46.53,5.85,874648,556,0.13,0.33,658,106,51.86,16.64,1782,1479,7033.75,9675.03,4384,5001,20949.94,35961.87,1867,1685,7169.72,11314.3
5.324714,4.462548,170,23278,25000,283.99,35.41,5.74,154,24002,22768,303.7,3.79,24.47,5.58,134,18622,20950,295.31,43.81,5.9,874724,632,0.13,0.33,643,108,52.07,16.85,1666,1682,5050.15,11505.97,4708,4909,24180.1,33304.46,1721,1874,5158.52,13078.58
5.324714,4.462548,146,16862,18508,242.26,31.61,5.95,172,25616,22068,277.23,7.9,43.48,5.02,141,16648,22512,277.73,35,5.84,874800,724,0.18,0.3,647,115,52.13,18.13,1492,1751,3621.83,12715.67,4603,4459,24007.49,29924.9,1513,1666,4218.36,11829.87
5.324714,4.462548,196,27866,30428,297.42,56.66,5.1,204,34902,22266,280.24,11.94,48.69,4.9,162,27900,16534,274.28,78.47,6.17,874876,576,0.15,0.33,651,114,52.86,18.11,1551,1851,3957.33,13584.18,5354,6346,26603.96,45531.1,1713,1756,5472.63,12398.86
5.33496,4.457109,176,31594,25164,322.49,59.06,5.5,176,30734,23470,307.98,11.92,94.85,5.68,171,24938,23888,285.53,37.89,5.66,874952,652,0.15,0.35,651,114,53.45,18.07,1507,1882,3746.03,13910.93,5369,6037,27538.67,44062.37,1670,1753,4841.45,12703.75
5.33496,4.457109,165,24724,22740,287.66,34.33,5.22,202,38926,21128,297.3,13.57,47.53,4.95,177,30412,19556,282.31,62.36,5.65,875032,740,0.18,0.35,653,115,52.51,18.13,1603,1815,4740.26,13029.37,5081,6361,24321.81,47494.25,1526,1624,4523.19,11703.12
5.274689,4.456412,169,23766,29596,315.75,74.69,5.92,169,23758,22380,273.01,12.49,76.66,5.92,158,26482,24078,320,30.8,5.72,875108,816,0.15,0.35,649,113,52.69,17.82,1830,1841,6576.17,12847.82,4708,5121,23656.22,37369.91,1890,1615,7466.29,10789.34
5.274689,4.456412,119,11846,19668,264.82,20.77,6.56,166,24980,24996,301.06,13.39,81.84,6.02,152,18292,21838,264.01,34.12,6.09,875188,904,0.15,0.33,645,114,51.09,18.07,1704,1689,5986.35,11762.63,4250,4027,22833.93,27886.2,1427,1564,3826.18,11150.82
5.274689,4.456412,136,21536,21040,313.06,27.48,5.94,191,31986,19376,268.91,11.21,60.85,5.24,128,17338,19030,284.12,27.5,6.2,875264,932,0.1,0.43,651,116,52.76,18.45,1549,1939,3891.67,14622.91,4805,5050,24445.41,35800.91,1310,1429,2604.41,10300.13
4.895091,4.432568,146,20244,20882,281.68,30.92,5.65,168,26604,20812,282.24,12.25,51.8,5.95,111,13256,19660,296.54,26.66,6.7,875336,1008,0.18,0.35,643,110,50.84,17.4,1513,1550,3699.43,10820.43,4244,4313,20548.94,30108.23,1577,1429,4898.85,9613.13
4.895091,4.432568,118,17044,16424,283.63,29.67,6.75,174,26520,24294,292.03,14.19,83.52,5.75,101,13198,15362,282.77,17.74,6.85,875416,1068,0.15,0.35,653,114,53.69,18.07,1616,1248,5848.16,8111.38,3861,3825,19585.5,28890.23,1512,1525,4663.2,10964.27
4.846591,4.422442,166,24356,23942,290.95,39.72,5.13,163,26114,18140,271.5,13.48,53,6.13,99,10312,14724,252.89,20.47,6.45,875492,1144,0.13,0.35,646,114,49.91,18.09,1614,1279,5819.26,8468.07,4026,4364,19294,31226.79,1469,1462,4243.71,10145.07
4.846591,4.422442,123,16598,19406,292.72,23.95,7.02,182,25206,21334,255.71,12.26,51.29,5.49,185,29262,20686,269.99,50.34,5.41,875572,1228,0.13,0.33,653,117,51.99,18.53,1443,1327,3905.16,8966.43,4832,5120,23590.48,35902.86,1519,1980,3036.9,14944.12
4.846591,4.422442,80,13472,12486,324.48,17.29,7.22,182,28824,18572,260.42,13.02,58.02,5.49,89,14770,14836,332.65,18.38,7.1,875648,1248,0.15,0.3,651,115,51.42,18.38,1271,1255,2894.34,8944.65,3784,3851,18432.26,28827.68,1318,1243,3227.12,8922.88
4.211441,4.380139,144,18862,19028,263.12,36.99,6.69,154,22696,19880,276.47,14.42,65.34,6.49,143,14352,18816,231.94,39.36,6.17,875748,1340,0.2,0.33,638,109,49.97,16.94,1383,1530,3000.75,11082.36,4524,4052,23526.13,28255.3,1402,1643,2867.05,11924.01
4.211441,4.380139,116,13454,14170,238.14,27.44,7.15,184,31694,23180,298.23,11.64,79.39,5.43,177,24364,19474,247.67,35.73,5.4,875804,356,0.13,0.35,632,108,48.22,16.75,1374,1495,3032.69,10710.36,4524,4784,23036.29,34847.62,1353,1733,2687.93,12980.33
4.648448,4.383797,174,25628,22282,275.34,35.07,5.67,161,27498,19034,289.02,13.45,55.8,6.22,173,17854,25174,248.72,49.69,5.78,875880,436,0.2,0.28,627,107,49.34,16.91,1884,1745,7274.17,12186.38,4519,4804,22018.48,35839.78,1648,1410,6113.37,9540.75
4.648448,4.383797,169,18526,25134,258.34,108.35,5.92,190,32868,19322,274.68,13.31,85.54,5.26,172,22326,28068,292.99,68.52,5.81,875956,532,0.13,0.4,629,113,47.49,17.77,1708,1974,5734.39,14286.77,4790,5031,25977.81,37233.8,1704,1592,6079.9,10886.8
4.648448,4.383797,168,24298,23604,285.13,53.61,5.95,209,34908,28604,303.89,9.19,46.09,4.78,152,18864,21458,265.28,27.75,5.68,876036,564,0.15,0.35,642,113,49.85,17.8,1746,1971,5110.29,14031.69,5071,5254,26676.9,39412.57,1747,1704,5918.36,11746.49
4.550937,4.580993,136,14968,23908,285.85,127.13,7.35,183,30978,23110,295.56,8.58,61.41,5.27,162,23756,25636,304.89,39.12,5.93,876084,640,0.18,0.38,635,114,48.2,18.32,1503,1931,3796.86,14161.96,5111,4924,28366.45,35177.84,1419,1941,2713.69,14600.35
4.550937,4.580993,71,8384,11062,273.89,52.01,5.48,123,18094,11206,238.21,5.97,42.08,6.16,46,5142,4620,212.22,120.04,10.91,876172,556,0.23,0.3,640,111,49.52,17.42,1160,931,3002.78,6209.8,2825,2178,14389.39,14910.68,1243,1063,3015.37,7476.26
4.764079,4.746229,170,23450,28284,304.32,65.88,5.88,139,22642,18816,298.26,4,26.6,6.24,173,21834,26794,281.09,33.57,5.78,876264,632,0.15,0.35,640,109,47.55,17.33,1879,1744,6993.34,12262.19,4610,4898,23790.18,34313.89,1759,1644,6574.03,11262
4.764079,4.746229,127,18624,12208,242.77,22.88,6.5,167,21656,20170,250.46,12.69,85.38,5.99,166,28404,20070,292.01,107.49,6.02,876276,756,0.15,0.38,648,112,50.54,17.71,1320,1311,3243.41,9232.25,4099,4719,19918.86,33747.44,1467,1487,4109.95,10629.59
4.764079,4.746229,181,31286,25846,315.65,53.67,5.4,161,24198,21372,283.04,10.05,57.21,6.21,193,28924,24224,275.38,81.81,5.18,876416,784,0.15,0.38,642,110,48.26,17.35,1535,1706,4125.66,12051.37,4984,5906,24285.91,42370.22,1643,1674,5288.2,11751.92
4.690267,4.355662,138,17384,18016,256.52,32.2,5.8,203,32846,22384,272.07,11.59,53.85,4.93,179,26104,26620,294.55,55.99,5.59,876496,864,0.15,0.38,643,110,49.75,17.38,1520,2108,3064.59,15808.49,5345,5374,27962.26,38317.17,1675,1745,5059.11,12043.37
4.690267,4.355662,169,25264,19978,267.7,41.86,5.51,195,31342,20238,264.51,12.42,57.71,5.13,178,25820,22784,273.06,77.62,5.62,876568,920,0.18,0.35,648,109,49.32,17.06,1519,1807,3516.79,13296.58,5131,5567,24353.38,41873.03,1425,1440,3141.22,9944.2
4.05778,4.37473,155,27532,17826,292.63,29.87,5.7,180,21890,24266,256.42,11.74,84.83,5.56,177,21962,24818,264.29,38.28,5.64,876648,996,0.13,0.35,651,116,51.24,18.45,1525,1733,3488.39,12601.72,5066,5353,26219.07,36592.11,1489,1945,3028.12,14477.49
4.05778,4.37473,142,19738,15918,251.1,31.21,5.57,168,28046,17274,269.76,14.04,61.55,5.96,138,20782,13758,250.29,23.04,5.79,876724,1080,0.18,0.3,647,114,49.09,18.24,1460,1668,3051.47,11891.29,4301,4466,19972.17,34361.23,1238,1203,1995.59,8301.06
4.05778,4.37473,158,26722,21146,302.96,36.87,5.31,205,41176,24240,319.1,12.72,61.95,4.88,116,15986,18896,300.71,30.56,5.95,876804,1112,0.15,0.35,648,114,51.54,17.86,1384,1536,3406.68,11112.6,4560,5708,23203.92,42090.47,1336,1602,2823.11,12113.13
5.312222,4.347993,112,20380,16108,325.79,24.08,6.48,154,27758,18766,302.1,4.23,27.66,5.49,117,14924,16472,268.34,21.63,6.12,876880,1196,0.18,0.28,648,108,50.3,16.97,1430,1238,4042.04,8482.05,3810,4422,17983.88,31846.83,1475,1341,4484.59,9417.07
5.312222,4.347993,164,22916,22430,276.5,35.52,6.1,165,30776,18090,296.16,7.44,43.9,5.63,173,22430,24368,270.51,45.8,5.78,876968,1248,0.15,0.33,640,104,49.97,16.26,1524,1955,3001.77,14648.01,5248,5568,27055.77,38461.55,1570,1776,4254.71,12746.47
5.30862,4.380121,161,26340,22770,305.03,58.83,6.21,156,24648,19926,285.73,3.8,24.33,5.67,127,15270,18990,269.76,34.99,6.39,877044,1324,0.15,0.33,645,114,49.83,18.09,1709,1372,6036.77,8715.84,4153,4727,19293.8,33492.99,1786,1595,6319.5,10469.06
5.30862,4.380121,193,27762,26336,280.3,97.61,5.18,173,32802,18110,294.29,7.55,40.51,5.31,95,12094,15052,285.75,18.42,7.15,877120,1424,0.15,0.35,653,114,52.66,18.07,1546,1435,4733.04,9640.5,4494,5076,22046.41,36693.66,1714,1754,5484.9,12431.94
5.30862,4.380121,160,21020,26304,295.77,118.62,6.25,119,16320,21090,314.37,2.89,28.88,6.24,176,28538,26628,313.44,36.32,5.28,877196,392,0.1,0.38,641,112,50.4,17.71,1787,1835,6743.65,12861.59,4837,4518,27476.94,33134.3,1486,1911,4115.1,14095.79
5.145383,4.437877,127,23526,16660,316.43,74.98,6.79,163,27156,24010,313.9,14.43,81.85,6.14,160,20308,25928,288.98,78.47,6.26,877272,468,0.15,0.35,652,114,52.7,17.84,1646,1594,5464.54,10650.65,4623,5078,22718.89,35626.91,1453,1627,3614.74,11676.64
5.145383,4.437877,168,20768,24748,270.93,34.03,5.35,177,21500,21256,241.56,13.52,81.33,5.65,169,21480,26016,281.04,56.01,5.92,877348,528,0.15,0.4,649,115,51.77,18.13,1586,1815,4102.32,12879.79,5089,4720,26290.24,31973.21,1690,1830,5058.11,12952.35
4.768187,4.343192,194,26226,26130,269.88,53.91,5.15,188,35158,22980,309.24,10.31,53.54,5.32,198,34492,22158,286.11,38.6,5.05,877428,608,0.18,0.38,650,115,51.55,18.4,1657,2027,4630.19,14734.5,5657,6616,28242.74,48683.97,1718,1876,5043.06,13330.06
4.768187,4.343192,130,17792,20310,293.09,33.03,6.71,197,30324,26876,290.36,12.91,30.03,5.08,156,24112,20540,286.23,59.37,6.42,877504,688,0.18,0.38,646,114,50.4,18.09,1466,1527,4155.04,10686.67,4797,5137,24477.83,36500.9,1694,1924,5206.54,14018.54
4.768187,4.343192,157,21414,24564,292.85,42.45,6.21,197,26870,25068,263.64,11.59,48.4,5.08,176,20582,27734,274.52,83.41,5.68,877580,588,0.15,0.38,652,111,52,17.42,1656,1921,4035.6,14045.46,5187,4974,27374.6,35051.51,1816,1882,5677.94,13263.55
5.13274,4.417588,170.3,28548.51,22459.41,299.52,35.59,5.78,191.09,26273.27,31362.38,301.62,12.21,61.15,5.22,173.27,29481.19,24914.85,313.94,44.47,5.34,877616,624,0.47,0.3,651.49,114.85,50.36,18.26,1854.46,1989.11,6457.76,14257.11,5481.19,5635.64,28840.83,42342.55,1771.29,1957.43,5190.53,14333.24
5.13274,4.417588,161.39,23459.41,21574.26,279.04,72.4,6.18,171.29,28338.61,17124.75,265.42,10.95,84.39,5.83,188.12,26304.95,26400,280.17,69.44,5.31,877692,740,0.45,0.32,647.52,105.94,52.71,17.94,1660.4,1678.22,5236.52,11415.87,4941.58,5414.85,23948.23,39695.3,1818.81,1804.95,5916.5,12695.33
4.79181,4.41407,147,24288,22348,317.25,28.93,6.06,180,24062,23850,266.18,13.09,66.59,5.6,176,19680,33294,300.99,50.99,5.64,877768,784,0.4,0.25,636,112,49.55,17.48,1825,2337,4862.18,17488.4,5528,4525,31600.15,34346.53,1633,1960,4411.26,14225.35
4.79181,4.41407,179.21,27043.56,25257.43,291.85,53.38,5.56,176.24,27215.84,20514.85,270.83,13.64,73.56,5.66,165.35,23443.56,20213.86,264.04,77.69,5.95,877840,860,0.4,0.22,656.44,102.97,52.73,16.68,1526.73,1877.23,2954.13,13687.82,5026.73,5437.62,25478.66,38562.28,1638.61,1640.59,4577.45,11423.09
4.79181,4.41407,160.4,18534.65,20009.9,240.31,38.27,5.43,183.17,25637.62,21223.76,255.84,12.95,62.86,5.45,166.34,26495.05,26055.45,315.93,43.57,5.99,877920,896,0.4,0.32,645.54,108.91,51.04,17.63,1435.64,1883.17,2697.07,13973.49,5015.84,4797.03,26221.32,35702.36,1699.01,1763.37,5163.65,12325.44
4.425974,4.424261,139.6,18649.5,22762.38,296.64,30.22,5.94,173.27,20968.32,25184.16,266.37,9.51,85.73,5.54,181.19,27588.12,24758.42,288.91,76.62,5.5,877996,972,0.4,0.27,641.58,99.01,50.79,16.54,1833.66,1979.21,6503.5,14119.32,4775.25,4408.91,25922.96,33921.69,1710.89,1764.36,5313.85,12446.17
4.69117,4.409409,169.31,21471.29,24332.67,270.54,46.75,5.89,187.13,28663.37,19974.26,259.92,9.63,62.19,5.19,165.35,22493.07,25750.5,291.77,87.08,6.04,803576,3868,0.45,0.3,650.5,108.91,52.21,17.38,1594.06,1965.35,3656.51,14469.45,5210.89,5199.01,26774.51,36456.4,1613.86,1744.55,4928.37,12482.24
4.69117,4.409409,155.45,21530.69,23883.17,292.15,29.81,5.8,198.02,34900.99,24445.54,299.7,8.91,54.52,4.95,164.36,21295.05,20819.8,256.24,84.13,6.07,803644,3948,0.45,0.27,646.53,105.94,49.62,16.79,1494.06,1981.19,3221.33,14859.66,5365.35,5502.97,29677.86,39259.61,1538.61,1927.72,3691.59,14416.33
4.69117,4.409409,127.72,21473.27,19229.7,318.68,33.37,6.33,142.57,23881.19,21390.1,317.53,13.52,113.91,7,137.62,21879.21,24524.75,337.18,91.01,5.99,803728,844,0.37,0.25,639.6,108.91,50.67,17.63,1676.24,1763.37,4765.28,12512.07,4810.89,4777.23,26223.32,33955.97,1643.56,1792.08,4652.12,13134.19
5.12631,4.468081,201,32372,28396,302.33,60.12,5.01,173,27290,23638,294.38,13.69,55.87,5.82,154,29730,20904,328.79,33.28,6.16,803808,124,0.37,0.32,643,107,49.96,17.62,1445,2021,2626.97,15310.31,5657,6203,30814.55,45142.72,1704,2058,4916.67,15482.29
5.12631,4.468081,147.52,22853.47,18362.38,279.38,29.92,6.12,179.21,26506.93,22780.2,275.03,11.45,66.49,5.56,115.84,14463.37,20205.94,299.28,24.11,7.05,803888,200,0.4,0.25,640.59,102.97,50.13,16.8,1453.47,1454.46,3752.51,10115.53,4668.32,4746.53,23529.1,32558.62,1498.02,1813.86,3017.09,13580.29
5.063799,4.504076,105.94,15215.84,12776.24,264.22,46.18,8.07,180.2,34788.12,20887.13,308.97,12.23,48.68,5.54,160.4,20992.08,27372.28,301.53,63.84,6.09,804356,296,0.37,0.25,639.6,115.84,49.27,18.33,1335.64,1452.48,2690.72,10390.79,4619.8,5044.55,23272.54,35829.89,1709.9,1810.89,5619.3,12843.46
5.063799,4.504076,180.2,20588.12,26532.67,261.49,63.52,5.54,133.66,20742.57,15352.48,270.04,11.72,88.59,7.46,164.36,21009.9,26003.96,286.05,53.94,6.07,804384,360,0.42,0.27,625.74,109.9,48.44,18.19,1513.86,1642.57,4301.12,11739.67,4412.87,4438.61,22697.18,30502.96,1484.16,1507.92,4549.34,10639.93
5.063799,4.504076,169,18704,28286,278.05,38.76,5.72,211,31546,28788,285.94,13.47,47.47,4.77,123,20374,11916,262.52,97.58,8.19,804092,468,0.42,0.3,642,113,49.64,18.85,1543,1769,4265.5,12900.77,4982,5138,26756.79,35630.53,1657,1855,5142.5,13345.44
5.137639,4.694746,185.15,23352.48,23380.2,252.41,47.87,5.37,148.51,21677.23,17837.62,266.07,4.92,32.67,5.39,166.34,21467.33,24249.5,274.85,42.93,6,804192,532,0.37,0.3,642.57,119.8,50.98,19.4,1674.26,1887.13,4716.4,13365.8,4900.99,4836.63,25448.92,33597.54,1635.64,1654.46,4972.56,11535.35
5.137639,4.694746,192.08,30552.48,26144.55,295.18,56.41,5.2,175.25,29972.28,20843.56,289.97,5.99,35.98,5.11,161.39,20093.07,25532.67,282.71,97.84,6.18,804252,600,0.4,0.3,624.75,103.96,48.84,16.64,1811.88,1915.84,5666.46,13567.09,5299.01,5591.09,27496.7,41024.95,1708.91,2057.43,4773.12,15020.36
4.820221,4.488424,123.76,18027.72,15724.75,272.72,22.71,6.33,173.27,31453.47,19732.67,295.42,10.33,61.4,5.76,156.44,21704.95,22209.9,280.72,114.35,6.37,804360,708,0.45,0.25,628.71,103.96,47.11,17.09,1363.37,1561.39,3106.08,11376.14,4470.3,4933.66,22242.46,35710.69,1292.08,1424.75,2440.19,10390.14
4.820221,4.488424,121.78,13926.73,20128.71,279.64,21.06,6.59,186.14,26800,26071.29,284.04,11.69,49.6,5.36,153.47,21059.41,20467.33,270.59,77.38,6.5,804424,772,0.37,0.3,641.58,111.88,50.91,18.32,1660.4,1903.96,4293.56,13553.16,4877.23,4423.76,25176.16,30962.21,1557.43,1636.63,4119.86,11527.93
4.820221,4.488424,181,29794,26496,310.99,41.28,5.4,161,28774,20298,304.8,12.05,70.01,6.26,154,18494,25028,282.61,60.68,6.55,804512,868,0.4,0.27,650,112,49.34,18.19,1479,1912,2909.95,14345.23,5120,5613,27326.59,39186.81,1746,1827,5492.05,12938.78
4.811032,4.410001,143.56,19241.58,18774.26,264.8,35.31,6.26,159.41,18186.14,23360.4,260.63,13.58,48.03,6.25,174.26,25057.43,19899.01,257.99,44.17,5.72,804588,944,0.42,0.32,636.63,107.92,49.66,17.37,1255.45,1590.1,1886.47,11686.29,4905.94,4686.14,25160.06,32087.68,1755.45,1853.47,5885.37,12958.86
4.811032,4.410001,129.7,23073.27,20124.75,333.05,31.42,6.66,167.33,30023.76,18681.19,291.08,12.03,88.51,5.96,147.52,20520.79,23871.29,300.91,106.81,6.54,804652,1016,0.35,0.27,648.51,104.95,49.27,16.9,1468.32,1621.78,3628.39,12099.84,4978.22,5089.11,26095.88,37172.22,1233.66,1687.13,1476.44,13000.7
5.435255,4.33628,78.22,16566.34,9312.87,330.86,18.95,5.77,123.76,17695.05,18176.24,289.84,3.03,26.87,6.19,95.05,12800,16819.8,311.62,19.42,6.68,804740,1108,0.37,0.25,647.52,110.89,50.1,17.76,1160.4,1136.63,1945.35,8338.73,3489.11,3433.66,17192.62,23784.2,1231.68,1182.18,2486.59,8543.4
5.435255,4.33628,166,28818,22904,311.58,35.99,5.56,177,28358,26684,310.97,7.51,41.5,5.6,163,26452,26914,327.4,37.21,5.43,804816,1188,0.4,0.27,651,110,50.24,18.31,1787,1950,5738.46,13960.98,5551,5998,30477.52,41982.25,1844,2159,5046.4,16128.4
5.435255,4.33628,178.22,20356.44,26051.49,260.4,72.33,5.59,202.97,26944.55,26075.25,261.22,12.14,50.15,4.92,180.2,25788.12,19401.98,250.78,28.44,5.17,804896,1276,0.4,0.27,636.63,103.96,49.28,16.86,1380.2,2053.47,2102.38,15643.84,5117.82,5248.51,26919.23,36929.28,1526.73,1607.92,4149.05,11262.81
5.347348,4.393716,140.59,21811.88,23893.07,325.08,41.4,6.01,171.29,27845.54,17879.21,266.95,10.66,66.87,5.83,174.26,34934.65,22134.65,327.5,75.71,5.73,804972,1352,0.4,0.3,641.58,114.85,49.53,18.26,1739.6,1780.2,5691.04,12172.08,4853.47,5853.47,22739.41,42960.55,1822.77,1689.11,6249.37,11334.77
5.347348,4.393716,122.77,17633.66,19873.27,305.5,22.63,6.32,198.02,32154.46,23150.5,279.29,9.47,40.98,5.04,166.34,22366.34,28116.83,303.5,68.1,5.99,805048,1432,0.37,0.25,655.45,110.89,52.58,18.01,1611.88,1810.89,4461,13055.74,4680.2,5230.69,23702.08,36529.48,1666.34,1511.88,5194.84,10460.07
5.168836,4.461393,173,24090,28108,301.72,37.64,5.41,205,35066,26578,300.7,11.73,49.7,4.92,180,26398,30268,314.81,90.5,5.59,805124,296,0.4,0.22,664,113,52.34,19.13,1849,2162,5299.22,15812.85,5452,6120,28206.45,43231.26,1777,1833,5694.21,12548.67
5.168836,4.461393,128,17190,17392,270.17,22.87,6.53,179,28180,23900,290.95,10.36,38.25,5.55,134,18260,21436,296.24,23.43,6.46,805196,372,0.37,0.3,657,108,52.21,18.18,1787,1670,6597.81,11570.92,4400,4602,23240.87,32161.45,1653,1627,5680.03,11525.12
5.168836,4.461393,141.58,25770.3,15382.18,290.66,29.96,5.59,170.3,23819.8,26746.53,296.93,6.56,53.91,5.73,165.35,24625.74,28914.85,323.81,78.97,6.01,805280,456,0.42,0.3,650.5,107.92,50.26,17.82,1825.74,1989.11,5798.8,14406.73,5148.51,5420.79,27767.59,37746.08,1449.5,1776.24,3177.07,13199.04
