date,contVaeMngr_AbortAllVaeMigrations:03582,raidMigrate_TrcErrCb:00200,contCmd_StartMigration:05425,contVaeMngr_AbortAllVaeMigrations:03547,contCmd_AbortMigration:05459,contCmd_EndMigration:05488,contCmd_EndMigration:05521,contCmd_AbortMigration:05478,contCmd_StartMigration:05449,raidComb_StartMigrate:02486,raidComb_EndMigrateInter:02725,
27/03 12:21:13,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:21:14,0,0,0,0,0,2,2,0,0,0,2,
27/03 12:21:37,0,0,1,0,0,4,4,0,1,1,4,
27/03 12:22:42,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:23:44,0,0,1,0,0,0,0,0,1,1,0,
27/03 12:24:25,0,0,3,0,0,0,0,0,3,3,0,
27/03 12:24:48,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:26:35,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:27:56,0,0,2,0,0,0,0,0,2,2,0,
27/03 12:28:42,0,0,1,0,0,2,2,0,1,1,2,
27/03 12:30:04,0,0,0,0,0,2,2,0,0,0,2,
27/03 12:30:54,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:31:06,0,0,5,0,0,0,0,0,5,5,0,
27/03 12:33:13,0,0,1,0,0,2,2,0,1,1,2,
27/03 12:34:18,0,0,1,0,0,3,3,0,1,1,3,
27/03 12:35:21,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:35:54,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:36:04,0,0,1,0,0,0,0,0,1,1,0,
27/03 12:36:56,0,0,2,0,0,0,0,0,2,2,0,
27/03 12:38:12,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:39:04,0,0,0,0,0,2,2,0,0,0,2,
27/03 12:39:15,0,0,3,0,0,0,0,0,3,3,0,
27/03 12:40:06,0,0,1,0,0,0,0,0,1,1,0,
27/03 12:41:11,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:42:12,0,0,1,0,0,0,0,0,1,1,0,
27/03 12:43:17,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:43:30,0,0,1,0,0,1,1,0,1,1,1,
27/03 12:43:31,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:43:32,0,0,1,0,0,1,1,0,1,1,1,
27/03 12:46:28,0,0,1,0,0,0,0,0,1,1,0,
27/03 12:47:32,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:47:46,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:47:47,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:50:38,0,0,2,0,0,0,0,0,2,2,0,
27/03 12:52:46,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:52:47,0,0,0,0,0,1,1,0,0,0,1,
27/03 12:53:48,0,0,6,0,0,0,0,0,6,6,0,
27/03 12:55:56,0,0,1,0,0,2,2,0,1,1,2,
27/03 12:56:11,0,0,2,0,0,0,0,0,2,2,0,
27/03 12:58:03,0,0,2,0,0,3,3,0,2,2,3,
27/03 12:58:04,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:00:11,0,0,1,0,0,1,1,0,1,1,1,
27/03 13:00:12,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:00:27,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:01:16,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:01:28,0,0,4,0,0,0,0,0,4,4,0,
27/03 13:02:17,0,0,5,0,0,0,0,0,5,5,0,
27/03 13:04:24,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:04:25,0,0,1,0,0,3,3,0,1,1,3,
27/03 13:05:30,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:05:44,0,0,0,0,0,4,4,0,0,0,4,
27/03 13:06:30,0,0,2,0,0,0,0,0,2,2,0,
27/03 13:08:38,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:08:56,0,0,1,0,0,0,0,0,1,1,0,
27/03 13:11:06,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:11:47,0,0,2,0,0,0,0,0,2,2,0,
27/03 13:12:10,0,0,5,0,0,0,0,0,5,5,0,
27/03 13:13:55,0,0,1,0,0,2,2,0,1,1,2,
27/03 13:14:20,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:15:01,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:16:01,0,0,1,0,0,0,0,0,1,1,0,
27/03 13:17:06,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:20:13,0,0,1,0,0,0,0,0,1,1,0,
27/03 13:20:42,0,0,1,0,0,4,4,0,1,1,4,
27/03 13:21:18,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:22:20,0,0,4,0,0,0,0,0,4,4,0,
27/03 13:22:52,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:23:25,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:23:52,0,0,2,0,0,0,0,0,2,2,0,
27/03 13:24:27,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:24:28,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:25:30,0,0,2,0,0,0,0,0,2,2,0,
27/03 13:26:35,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:28:08,0,0,1,0,0,2,2,0,1,1,2,
27/03 13:30:18,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:31:19,0,0,4,0,0,0,0,0,4,4,0,
27/03 13:31:48,0,0,3,0,0,0,0,0,3,3,0,
27/03 13:32:52,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:33:56,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:35:35,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:35:37,0,0,2,0,0,2,2,0,2,2,2,
27/03 13:38:07,0,0,1,0,0,0,0,0,1,1,0,
27/03 13:39:12,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:39:52,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:39:53,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:40:14,0,0,3,0,0,0,0,0,3,3,0,
27/03 13:40:55,0,0,2,0,0,0,0,0,2,2,0,
27/03 13:41:19,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:42:21,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:42:22,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:43:23,0,0,4,0,0,0,0,0,4,4,0,
27/03 13:45:10,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:45:30,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:45:31,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:46:11,0,0,2,0,0,0,0,0,2,2,0,
27/03 13:46:12,0,0,1,0,0,0,0,0,1,1,0,
27/03 13:47:36,0,0,2,0,0,0,0,0,2,2,0,
27/03 13:49:44,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:50:26,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:50:27,0,0,1,0,0,1,1,0,1,1,1,
27/03 13:50:29,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:50:46,0,0,4,0,0,0,0,0,4,4,0,
27/03 13:51:51,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:52:38,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:52:54,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:53:40,0,0,2,0,0,0,0,0,2,2,0,
27/03 13:53:56,0,0,3,0,0,0,0,0,3,3,0,
27/03 13:55:00,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:56:03,0,0,1,0,0,1,1,0,1,1,1,
27/03 13:56:04,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:57:08,0,0,0,0,0,1,1,0,0,0,1,
27/03 13:57:55,0,0,0,0,0,2,2,0,0,0,2,
27/03 13:58:11,0,0,1,0,0,0,0,0,1,1,0,
27/03 13:59:15,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:01:19,0,0,5,0,0,0,0,0,5,5,0,
27/03 14:03:27,0,0,1,0,0,2,2,0,1,1,2,
27/03 14:04:31,0,0,0,0,0,3,3,0,0,0,3,
27/03 14:05:03,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:06:05,0,0,3,0,0,0,0,0,3,3,0,
27/03 14:08:12,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:08:13,0,0,0,0,0,2,2,0,0,0,2,
27/03 14:10:15,0,0,2,0,0,0,0,0,2,2,0,
27/03 14:11:19,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:11:20,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:12:21,0,0,1,0,0,0,0,0,1,1,0,
27/03 14:12:45,0,0,1,0,0,0,0,0,1,1,0,
27/03 14:13:26,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:14:26,0,0,2,0,0,0,0,0,2,2,0,
27/03 14:14:55,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:15:31,0,0,0,0,0,2,2,0,0,0,2,
27/03 14:15:55,0,0,4,0,0,0,0,0,4,4,0,
27/03 14:20:10,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:21:48,0,0,2,0,0,0,0,0,2,2,0,
27/03 14:22:19,0,0,1,0,0,3,3,0,1,1,3,
27/03 14:23:55,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:23:56,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:24:28,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:24:57,0,0,1,0,0,0,0,0,1,1,0,
27/03 14:25:28,0,0,3,0,0,0,0,0,3,3,0,
27/03 14:26:01,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:28:06,0,0,3,0,0,0,0,0,3,3,0,
27/03 14:29:11,0,0,0,0,0,3,3,0,0,0,3,
27/03 14:29:43,0,0,0,0,0,2,2,0,0,0,2,
27/03 14:29:44,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:31:12,1,0,0,1,0,0,0,0,0,0,0,
27/03 14:31:15,0,0,6,0,0,0,0,0,6,6,0,
27/03 14:31:19,0,0,1,0,0,0,0,0,1,1,0,
27/03 14:32:24,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:34:29,0,0,3,0,0,0,0,0,3,3,0,
27/03 14:35:31,0,0,1,0,0,1,1,0,1,1,1,
27/03 14:35:32,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:35:33,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:35:34,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:35:36,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:37:39,0,0,2,0,0,0,0,0,2,2,0,
27/03 14:39:46,0,0,3,0,0,3,3,0,3,3,3,
27/03 14:39:47,0,0,0,0,0,4,4,0,0,0,4,
27/03 14:40:49,0,0,2,0,0,0,0,0,2,2,0,
27/03 14:41:56,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:42:56,0,0,0,0,0,2,2,0,0,0,2,
27/03 14:43:57,0,0,2,0,0,0,0,0,2,2,0,
27/03 14:44:02,0,0,0,0,0,2,2,0,0,0,2,
27/03 14:45:01,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:45:02,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:45:04,0,0,3,0,0,0,0,0,3,3,0,
27/03 14:46:03,0,0,2,0,0,0,0,0,2,2,0,
27/03 14:48:10,0,0,0,0,0,2,2,0,0,0,2,
27/03 14:49:11,0,0,1,0,0,0,0,0,1,1,0,
27/03 14:50:16,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:51:17,0,0,1,0,0,0,0,0,1,1,0,
27/03 14:51:27,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:51:28,0,0,0,0,0,2,2,0,0,0,2,
27/03 14:52:22,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:52:28,0,0,1,0,0,0,0,0,1,1,0,
27/03 14:53:24,0,0,2,0,0,0,0,0,2,2,0,
27/03 14:54:28,0,0,0,0,0,2,2,0,0,0,2,
27/03 14:54:37,0,0,0,0,0,1,1,0,0,0,1,
27/03 14:55:30,0,0,2,0,0,0,0,0,2,2,0,
27/03 14:56:35,0,0,0,0,0,2,2,0,0,0,2,
27/03 14:57:48,0,0,5,0,0,0,0,0,5,5,0,
27/03 14:58:40,0,0,1,0,0,0,0,0,1,1,0,
27/03 14:59:48,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:00:49,0,0,5,0,0,0,0,0,5,5,0,
27/03 15:02:10,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:02:12,0,0,1,0,0,3,3,0,1,1,3,
27/03 15:02:13,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:02:56,0,0,1,0,0,1,1,0,1,1,1,
27/03 15:04:23,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:05:23,0,0,4,0,0,0,0,0,4,4,0,
27/03 15:05:37,0,0,2,0,0,3,3,0,2,2,3,
27/03 15:05:38,0,0,1,0,0,1,1,0,1,1,1,
27/03 15:07:13,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:07:30,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:08:17,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:09:18,0,0,2,0,0,0,0,0,2,2,0,
27/03 15:09:39,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:10:23,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:11:25,0,0,5,0,0,0,0,0,5,5,0,
27/03 15:11:47,0,0,0,0,0,3,3,0,0,0,3,
27/03 15:12:48,0,0,3,0,0,0,0,0,3,3,0,
27/03 15:13:32,0,0,1,0,0,1,1,0,1,1,1,
27/03 15:15:39,0,0,1,0,0,1,1,0,1,1,1,
27/03 15:15:40,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:15:41,0,0,1,0,0,3,3,0,1,1,3,
27/03 15:16:45,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:17:03,0,0,1,0,0,1,1,0,1,1,1,
27/03 15:17:04,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:19:14,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:19:54,0,0,4,0,0,0,0,0,4,4,0,
27/03 15:20:16,0,0,2,0,0,0,0,0,2,2,0,
27/03 15:21:00,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:22:01,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:22:02,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:22:25,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:22:29,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:23:04,0,0,2,0,0,0,0,0,2,2,0,
27/03 15:23:38,0,0,3,0,0,0,0,0,3,3,0,
27/03 15:25:12,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:26:14,0,0,2,0,0,0,0,0,2,2,0,
27/03 15:27:19,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:28:22,0,0,3,0,0,0,0,0,3,3,0,
27/03 15:30:02,0,0,0,0,0,3,3,0,0,0,3,
27/03 15:30:29,0,0,1,0,0,1,1,0,1,1,1,
27/03 15:30:30,0,0,1,0,0,2,2,0,1,1,2,
27/03 15:31:03,0,0,2,0,0,0,0,0,2,2,0,
27/03 15:32:37,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:32:38,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:33:12,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:33:38,0,0,1,0,0,0,0,0,1,1,0,
27/03 15:34:14,0,0,2,0,0,0,0,0,2,2,0,
27/03 15:34:15,0,0,2,0,0,0,0,0,2,2,0,
27/03 15:34:43,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:35:45,0,0,2,0,0,0,0,0,2,2,0,
27/03 15:36:50,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:38:30,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:38:31,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:38:54,0,0,4,0,0,0,0,0,4,4,0,
27/03 15:39:32,0,0,1,0,0,0,0,0,1,1,0,
27/03 15:39:59,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:41:02,0,0,1,0,0,2,2,0,1,1,2,
27/03 15:41:42,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:42:07,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:44:12,0,0,3,0,0,0,0,0,3,3,0,
27/03 15:44:49,0,0,3,0,0,0,0,0,3,3,0,
27/03 15:45:17,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:46:20,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:48:24,0,0,1,0,0,0,0,0,1,1,0,
27/03 15:49:29,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:51:40,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:51:41,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:51:44,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:52:46,0,0,3,0,0,0,0,0,3,3,0,
27/03 15:53:49,0,0,5,0,0,0,0,0,5,5,0,
27/03 15:54:55,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:56:16,0,1,0,0,0,0,0,0,0,0,0,
27/03 15:56:17,0,3,0,0,0,0,0,0,0,0,0,
27/03 15:57:02,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:57:11,0,0,0,0,0,2,2,0,0,0,2,
27/03 15:58:01,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:58:04,0,0,4,0,0,0,0,0,4,4,0,
27/03 15:58:06,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:58:07,0,0,0,0,0,1,1,0,0,0,1,
27/03 15:59:08,0,0,1,0,0,0,0,0,1,1,0,
27/03 16:00:41,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:01:42,0,0,5,0,0,0,0,0,5,5,0,
27/03 16:03:08,0,0,1,0,0,1,1,0,1,1,1,
27/03 16:03:50,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:03:51,0,0,2,0,0,1,1,0,2,2,1,
27/03 16:04:54,0,0,1,0,0,3,3,0,1,1,3,
27/03 16:05:04,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:05:05,0,0,0,0,0,2,2,0,0,0,2,
27/03 16:05:58,0,0,1,0,0,2,2,0,1,1,2,
27/03 16:05:59,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:06:16,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:07:03,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:07:44,0,0,5,0,0,0,0,0,5,5,0,
27/03 16:09:04,0,0,3,0,0,0,0,0,3,3,0,
27/03 16:10:09,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:11:11,0,0,0,0,0,2,2,0,0,0,2,
27/03 16:12:01,0,0,1,0,0,2,2,0,1,1,2,
27/03 16:12:12,0,0,5,0,0,0,0,0,5,5,0,
27/03 16:14:07,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:14:08,0,0,1,0,0,2,2,0,1,1,2,
27/03 16:14:11,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:14:19,0,0,1,0,0,1,1,0,1,1,1,
27/03 16:14:20,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:14:21,0,0,2,0,0,3,3,0,2,2,3,
27/03 16:16:17,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:16:27,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:16:29,0,0,0,0,0,2,2,0,0,0,2,
27/03 16:17:18,0,0,2,0,0,0,0,0,2,2,0,
27/03 16:17:30,0,0,2,0,0,0,0,0,2,2,0,
27/03 16:19:37,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:35:39,0,0,1,0,0,1,1,0,1,1,1,
27/03 16:35:47,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:36:27,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:37:29,0,0,1,0,0,0,0,0,1,1,0,
27/03 16:38:47,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:39:47,0,0,2,0,0,0,0,0,2,2,0,
27/03 16:40:21,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:40:25,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:42:12,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:51:42,0,0,4,0,0,0,0,0,4,4,0,
27/03 16:53:24,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:53:48,0,0,0,0,0,1,1,0,0,0,1,
27/03 16:57:44,0,0,4,0,0,0,0,0,4,4,0,
27/03 16:58:40,0,0,0,0,0,1,1,0,0,0,1,
27/03 17:12:04,0,0,0,0,0,3,3,0,0,0,3,
27/03 17:23:26,0,0,1,0,0,0,0,0,1,1,0,
27/03 17:24:18,0,0,0,0,0,1,1,0,0,0,1,
27/03 17:25:20,0,0,2,0,0,0,0,0,2,2,0,
27/03 17:26:01,0,0,0,0,0,1,1,0,0,0,1,
27/03 17:26:05,0,0,0,0,0,1,1,0,0,0,1,
27/03 17:32:10,0,0,0,0,0,1,1,0,0,0,1,
27/03 17:32:18,0,0,0,0,0,1,1,0,0,0,1,
27/03 17:56:38,0,0,2,0,0,0,0,0,2,2,0,
27/03 17:57:57,0,0,0,0,0,1,1,0,0,0,1,
27/03 17:58:17,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:01:48,0,0,2,0,0,0,0,0,2,2,0,
27/03 18:03:24,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:03:38,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:04:39,0,0,2,0,0,0,0,0,2,2,0,
27/03 18:07:03,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:07:18,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:10:02,0,0,4,0,0,0,0,0,4,4,0,
27/03 18:12:11,0,0,1,0,0,1,1,0,1,1,1,
27/03 18:12:55,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:12:59,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:13:30,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:14:45,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:16:50,0,0,1,0,0,0,0,0,1,1,0,
27/03 18:16:52,0,0,2,0,0,0,0,0,2,2,0,
27/03 18:17:37,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:18:39,0,0,1,0,0,0,0,0,1,1,0,
27/03 18:18:40,0,0,1,0,0,0,0,0,1,1,0,
27/03 18:19:34,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:19:44,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:45:09,0,0,1,0,0,0,0,0,1,1,0,
27/03 18:56:29,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:58:20,0,0,0,0,0,1,1,0,0,0,1,
27/03 18:59:21,0,0,4,0,0,0,0,0,4,4,0,
27/03 19:00:27,0,0,0,0,0,1,1,0,0,0,1,
27/03 19:00:46,0,0,0,0,0,1,1,0,0,0,1,
27/03 19:01:31,0,0,3,0,0,0,0,0,3,3,0,
27/03 19:01:51,0,0,0,0,0,1,1,0,0,0,1,
27/03 19:01:58,0,0,0,0,0,1,1,0,0,0,1,
27/03 19:02:21,0,0,0,0,0,1,1,0,0,0,1,
27/03 19:02:23,0,0,0,0,0,2,2,0,0,0,2,
27/03 19:28:48,0,0,2,0,0,0,0,0,2,2,0,
27/03 19:29:53,0,0,0,0,0,1,1,0,0,0,1,
27/03 19:38:45,0,0,0,0,0,1,1,0,0,0,1,
27/03 19:41:53,0,0,0,0,0,1,1,0,0,0,1,
27/03 19:42:54,0,0,2,0,0,0,0,0,2,2,0,
27/03 19:44:01,0,0,0,0,0,1,1,0,0,0,1,
27/03 19:56:02,0,0,0,0,0,1,1,0,0,0,1,
27/03 20:00:42,0,0,1,0,0,0,0,0,1,1,0,
27/03 20:07:29,0,0,4,0,0,0,0,0,4,4,0,
27/03 20:08:12,0,0,1,0,0,1,1,0,1,1,1,
27/03 20:22:53,0,0,1,0,0,1,1,0,1,1,1,
27/03 20:23:23,0,0,1,0,0,1,1,0,1,1,1,
27/03 20:23:50,0,0,0,0,0,2,2,0,0,0,2,
27/03 20:24:09,0,0,0,0,0,1,1,0,0,0,1,
27/03 20:24:30,0,0,0,0,0,1,1,0,0,0,1,
27/03 20:35:32,0,0,1,0,0,0,0,0,1,1,0,
27/03 20:36:14,0,0,0,0,0,1,1,0,0,0,1,
27/03 20:41:44,0,0,0,0,0,1,1,0,0,0,1,
27/03 20:42:44,0,0,2,0,0,0,0,0,2,2,0,
27/03 20:45:09,0,0,0,0,0,1,1,0,0,0,1,
27/03 20:45:57,0,0,0,0,0,1,1,0,0,0,1,
27/03 21:01:23,0,0,1,0,0,0,0,0,1,1,0,
27/03 21:12:30,0,0,0,0,0,1,1,0,0,0,1,
27/03 21:23:29,0,0,3,0,0,0,0,0,3,3,0,
27/03 21:24:16,0,0,0,0,0,1,1,0,0,0,1,
27/03 21:24:27,0,0,0,0,0,1,1,0,0,0,1,
27/03 21:36:35,0,0,0,0,0,1,1,0,0,0,1,
27/03 21:43:18,0,0,4,0,0,0,0,0,4,4,0,
27/03 21:47:01,0,0,0,0,0,1,1,0,0,0,1,
27/03 21:47:12,0,0,0,0,0,1,1,0,0,0,1,
27/03 21:47:13,0,0,0,0,0,1,1,0,0,0,1,
27/03 21:47:22,0,0,0,0,0,1,1,0,0,0,1,
27/03 21:49:02,0,0,5,0,0,0,0,0,5,5,0,
27/03 21:50:03,0,0,0,0,0,1,1,0,0,0,1,
27/03 21:50:09,0,0,0,0,0,1,1,0,0,0,1,
27/03 22:03:14,0,0,1,0,0,1,1,0,1,1,1,
27/03 22:03:32,0,0,0,0,0,1,1,0,0,0,1,
27/03 22:03:57,0,0,0,0,0,1,1,0,0,0,1,
27/03 22:15:34,0,0,0,0,0,1,1,0,0,0,1,
27/03 22:16:34,0,0,4,0,0,0,0,0,4,4,0,
27/03 22:17:31,0,0,0,0,0,1,1,0,0,0,1,
27/03 22:17:44,0,0,0,0,0,1,1,0,0,0,1,
27/03 22:17:55,0,0,1,0,0,1,1,0,1,1,1,
27/03 22:17:57,0,0,0,0,0,1,1,0,0,0,1,
27/03 22:32:44,0,0,0,0,0,1,1,0,0,0,1,
27/03 22:33:45,0,0,2,0,0,0,0,0,2,2,0,
27/03 22:34:46,0,0,0,0,0,1,1,0,0,0,1,
27/03 22:44:01,0,0,0,0,0,1,1,0,0,0,1,
27/03 22:45:02,0,0,5,0,0,0,0,0,5,5,0,
27/03 22:45:52,0,0,0,0,0,1,1,0,0,0,1,
27/03 22:45:56,0,0,0,0,0,1,1,0,0,0,1,
27/03 22:46:20,0,0,0,0,0,2,2,0,0,0,2,
27/03 22:58:30,0,0,0,0,0,1,1,0,0,0,1,
27/03 23:08:39,0,0,1,0,0,0,0,0,1,1,0,
27/03 23:10:01,0,0,0,0,0,1,1,0,0,0,1,
27/03 23:11:05,0,0,5,0,0,0,0,0,5,5,0,
27/03 23:12:14,0,0,0,0,0,1,1,0,0,0,1,
27/03 23:12:15,0,0,1,0,0,1,1,0,1,1,1,
27/03 23:12:18,0,0,0,0,0,1,1,0,0,0,1,
27/03 23:12:24,0,0,0,0,0,1,1,0,0,0,1,
27/03 23:12:28,0,0,0,0,0,1,1,0,0,0,1,
27/03 23:13:15,0,0,0,0,0,1,1,0,0,0,1,
27/03 23:14:46,0,0,4,0,0,0,0,0,4,4,0,
27/03 23:15:44,0,0,0,0,0,1,1,0,0,0,1,
27/03 23:15:45,0,0,0,0,0,1,1,0,0,0,1,
27/03 23:15:47,0,0,1,0,0,1,1,0,1,1,1,
27/03 23:15:51,0,0,0,0,0,1,1,0,0,0,1,
27/03 23:16:33,0,0,0,0,0,1,1,0,0,0,1,
27/03 23:38:33,0,0,4,0,0,0,0,0,4,4,0,
27/03 23:39:58,0,0,0,0,0,1,1,0,0,0,1,
