date,raidComb_SetPriTgtGenNum:01922,contCmd_SetCombState:05414,raidComb_SendMdmCombState:01610,contIniState_InitStateAccess:00164,raidComb_SetState:01843,raidComb_SetState:01702,raidComb_SetCombState:00128,raidComb_SendMdmCombState:01489,raidCombState_ValidateCombGen:12574,raidComb_SendMdmCombState:01439,raidComb_ValidateStateTransition:00901,raidComb_SendMdmCombState:01463,raidCombState_ValidateCombGen:12552,
26/03 21:14:11,26,26,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:16:18,32,27,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:20:04,1,1,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:20:58,21,20,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:21:37,27,23,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:24:10,17,17,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:25:50,27,26,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:27:21,28,27,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:31:07,14,14,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:32:08,15,15,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:32:37,25,20,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:35:22,1,1,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:36:24,16,16,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:36:54,1,1,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:38:33,1,1,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:39:34,27,24,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:42:24,32,31,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:42:42,23,20,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:47:58,21,20,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:47:59,5,0,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:54:05,24,24,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:54:20,16,16,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:55:08,31,29,0,0,0,0,0,0,0,0,0,0,0,
26/03 21:57:28,19,18,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:00:25,39,32,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:00:38,18,18,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:04:50,36,30,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:08:44,1,1,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:10:00,22,18,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:11:11,18,18,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:13:20,1,1,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:14:22,29,24,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:19:32,23,22,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:19:40,41,34,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:21:47,1,1,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:22:48,29,24,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:27:06,19,17,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:30:16,22,22,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:34:30,18,18,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:34:33,26,26,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:35:34,18,15,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:37:39,20,20,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:39:45,28,26,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:42:55,16,14,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:42:59,15,15,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:44:01,27,27,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:45:03,18,16,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:47:08,23,22,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:49:15,22,22,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:49:20,1,1,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:50:17,23,21,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:50:23,22,19,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:54:30,23,19,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:57:53,22,20,0,0,0,0,0,0,0,0,0,0,0,
26/03 22:59:46,30,26,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:03:10,22,22,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:05:03,13,10,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:06:21,21,20,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:08:13,20,18,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:09:31,20,20,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:11:22,21,21,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:12:42,26,19,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:13:28,16,16,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:16:37,15,15,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:18:42,16,15,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:21:51,29,27,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:24:22,19,19,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:25:00,21,20,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:25:24,20,18,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:28:09,20,19,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:29:39,1,1,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:32:54,14,14,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:35:00,20,17,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:37:04,18,17,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:38:09,26,23,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:39:14,1,1,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:40:15,18,17,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:41:18,28,26,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:43:23,29,27,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:43:27,20,19,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:46:33,23,22,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:46:39,24,23,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:49:50,21,21,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:50:46,18,17,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:52:51,17,15,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:55:07,14,13,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:56:01,28,25,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:57:17,1,1,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:58:19,23,22,0,0,0,0,0,0,0,0,0,0,0,
26/03 23:59:10,34,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:01:18,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:03:36,13,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:04:38,23,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:05:00,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:06:02,14,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:07:03,7,7,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:07:49,17,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:08:06,29,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:11:16,23,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:13:06,18,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:14:25,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:16:19,31,28,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:16:31,25,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:18:38,21,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:21:48,38,35,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:25:53,14,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:28:08,26,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:29:05,19,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:31:21,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:32:17,22,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:34:30,21,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:36:37,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:37:35,25,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:37:40,14,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:39:46,23,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:41:55,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:42:52,28,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:42:56,23,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:47:11,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:49:16,25,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:51:23,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:52:24,36,32,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:52:25,22,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:53:27,19,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:55:33,24,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 00:59:48,44,36,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:04:07,22,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:05:04,24,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:05:08,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:07:11,33,28,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:09:19,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:11:23,24,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:12:35,25,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:16:40,14,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:17:53,38,34,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:18:49,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:19:50,27,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:24:04,41,33,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:25:21,17,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:28:31,23,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:29:02,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:30:27,20,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:34:39,16,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:35:45,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:36:01,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:36:46,24,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:37:02,20,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:39:56,24,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:42:04,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:42:20,27,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:44:10,22,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:47:19,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:47:36,28,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:49:26,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:50:27,14,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:52:33,21,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:52:55,26,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:55:43,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 01:56:45,10,9,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:00:20,32,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:00:59,19,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:05:13,25,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:07:21,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:09:30,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:09:53,31,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:10:32,17,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:13:40,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:14:16,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:16:52,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:17:21,21,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:18:26,10,9,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:20:31,14,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:23:40,24,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:25:46,7,7,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:26:47,15,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:26:54,26,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:28:53,12,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:30:04,18,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:32:03,32,29,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:35:20,21,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:37:20,19,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:38:34,12,11,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:40:33,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:41:34,24,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:43:52,20,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:44:43,29,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:44:54,17,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:47:12,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:48:13,13,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:49:14,19,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:49:27,30,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:52:25,19,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:52:37,27,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:54:43,17,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:55:35,17,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:56:50,18,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:58:55,13,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 02:59:56,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:00:53,17,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:03:05,11,10,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:04:03,27,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:05:12,24,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:07:19,22,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:09:24,27,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:10:31,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:13:37,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:14:41,25,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:16:50,22,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:17:49,19,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:18:50,20,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:19:56,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:22:07,27,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:23:04,19,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:25:19,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:27:17,29,28,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:29:24,25,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:31:44,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:32:32,29,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:32:45,21,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:36:44,33,32,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:43:05,23,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:44:07,25,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:44:27,29,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:47:15,32,29,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:49:45,28,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:52:02,20,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:53:03,26,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:57:19,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 03:58:22,15,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:00:29,11,11,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:02:34,25,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:02:35,14,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:03:38,24,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:05:44,30,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:08:56,2,2,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:09:16,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:11:03,19,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:13:14,19,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:15:19,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:16:29,21,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:17:24,21,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:18:29,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:19:31,17,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:22:40,22,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:26:03,23,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:26:53,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:27:54,20,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:29:15,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:30:01,24,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:31:25,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:33:09,12,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:34:10,17,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:34:32,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:37:20,15,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:37:43,21,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:38:25,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:39:28,14,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:41:33,16,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:43:00,15,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:44:42,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:46:10,17,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:47:12,27,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:47:51,18,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:52:03,22,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:52:28,24,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:54:09,27,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:54:42,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:58:21,22,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 04:59:52,23,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:03:38,24,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:05:09,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:05:45,15,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:07:19,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:08:20,23,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:08:54,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:09:55,13,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:13:37,22,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:14:08,29,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:18:53,12,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:19:57,21,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:22:03,48,46,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:26:15,21,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:27:21,12,10,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:28:22,21,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:29:27,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:31:31,17,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:32:39,22,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:33:40,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:33:41,22,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:34:42,17,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:35:43,28,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:38:59,13,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:39:56,18,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:42:03,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:43:05,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:44:16,24,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:46:14,13,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:47:27,23,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:48:19,28,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:52:32,18,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:52:45,22,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:55:42,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:55:43,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 05:58:52,18,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:00:09,22,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:00:59,27,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:03:07,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:03:21,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:05:31,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:06:17,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:06:32,21,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:09:25,23,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:11:49,28,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:12:34,20,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:14:40,29,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:15:02,19,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:15:03,2,0,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:18:54,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:20:59,17,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:22:05,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:22:27,21,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:23:06,22,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:26:14,19,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:27:16,26,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:27:44,22,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:32:33,26,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:36:47,32,31,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:37:17,36,30,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:39:56,14,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:40:57,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:43:05,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:44:42,24,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:46:15,14,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:48:21,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:50:27,21,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:52:36,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:53:37,16,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:54:15,24,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:55:42,24,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 06:58:51,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:00:58,23,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:03:05,0,0,3,0,0,0,0,0,0,0,0,0,0,
27/03 07:03:49,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:06:59,11,11,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:07:20,38,34,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:09:29,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:10:09,18,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:11:33,35,32,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:15:26,23,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:15:46,17,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:17:54,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:20:00,20,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:22:53,12,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:23:09,12,10,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:23:54,17,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:27:06,18,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:28:27,34,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:32:24,22,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:32:46,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:35:52,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:37:59,28,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:41:09,29,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:41:58,13,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:42:59,15,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:44:18,13,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:45:20,19,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:48:19,13,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:48:28,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:50:34,22,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:53:43,22,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:55:45,15,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 07:56:52,20,20,0,0,0,0,0,0,0,0,0,0,0,
