date,contCmd_SetCombState:05414,contDevMngr_HardenAllCombs:08249,phyDev_HardenAllCombs:02658,raidComb_SetCombState:00128,
27/03 21:01:23,21,0,0,0,
27/03 21:01:37,0,1,0,0,
27/03 21:02:42,0,1,0,0,
27/03 21:03:46,0,1,0,0,
27/03 21:04:51,0,1,0,0,
27/03 21:05:53,0,1,0,0,
27/03 21:07:03,0,1,0,0,
27/03 21:08:07,0,1,0,0,
27/03 21:09:10,0,1,0,0,
27/03 21:10:17,0,1,0,0,
27/03 21:11:24,0,1,0,0,
27/03 21:12:33,0,1,0,0,
27/03 21:13:41,0,1,0,0,
27/03 21:14:42,0,1,0,0,
27/03 21:15:47,0,1,0,0,
27/03 21:16:49,0,1,0,0,
27/03 21:17:55,0,1,0,0,
27/03 21:19:05,0,1,0,0,
27/03 21:20:12,0,1,0,0,
27/03 21:21:23,0,1,0,0,
27/03 21:22:29,0,1,0,0,
27/03 21:23:29,21,0,0,0,
27/03 21:23:34,0,1,0,0,
27/03 21:24:49,0,1,0,0,
27/03 21:25:52,0,1,0,0,
27/03 21:26:55,0,1,0,0,
27/03 21:27:59,0,1,0,0,
27/03 21:29:01,0,1,0,0,
27/03 21:30:06,0,1,0,0,
27/03 21:31:09,0,1,0,0,
27/03 21:32:24,0,1,0,0,
27/03 21:33:28,0,1,0,0,
27/03 21:34:40,0,1,0,0,
27/03 21:35:52,0,1,0,0,
27/03 21:36:55,0,1,0,0,
27/03 21:37:59,0,1,0,0,
27/03 21:39:06,0,1,0,0,
27/03 21:40:14,0,1,0,0,
27/03 21:41:17,0,1,0,0,
27/03 21:42:25,0,1,0,0,
27/03 21:43:18,15,0,0,0,
27/03 21:43:37,0,1,0,0,
27/03 21:44:44,0,1,0,0,
27/03 21:45:52,0,1,0,0,
27/03 21:46:58,0,1,0,0,
27/03 21:48:02,0,1,0,0,
27/03 21:49:02,17,0,0,0,
27/03 21:49:10,0,1,0,0,
27/03 21:50:17,0,1,0,0,
27/03 21:51:26,0,1,0,0,
27/03 21:52:31,0,1,0,0,
27/03 21:53:39,0,1,0,0,
27/03 21:54:46,0,1,0,0,
27/03 21:55:57,0,1,0,0,
27/03 21:57:02,0,1,0,0,
27/03 21:58:10,0,1,0,0,
27/03 21:59:14,0,1,0,0,
27/03 22:00:20,0,1,0,0,
27/03 22:01:26,0,1,0,0,
27/03 22:02:30,0,1,0,0,
27/03 22:03:39,0,1,0,0,
27/03 22:04:49,0,1,0,0,
27/03 22:06:00,0,1,0,0,
27/03 22:07:04,0,1,0,0,
27/03 22:08:08,0,1,0,0,
27/03 22:09:18,0,1,0,0,
27/03 22:10:29,0,1,0,0,
27/03 22:11:34,0,1,0,0,
27/03 22:12:40,0,1,0,0,
27/03 22:13:44,0,1,0,0,
27/03 22:14:52,0,1,0,0,
27/03 22:15:56,0,1,0,0,
27/03 22:16:34,27,0,0,0,
27/03 22:17:05,0,1,0,0,
27/03 22:18:14,0,1,0,0,
27/03 22:19:10,1,0,0,0,
27/03 22:19:24,0,1,0,0,
27/03 22:20:42,0,1,0,0,
27/03 22:21:57,0,1,0,0,
27/03 22:23:00,0,1,0,0,
27/03 22:24:04,0,1,0,0,
27/03 22:25:09,0,1,0,0,
27/03 22:26:16,0,1,0,0,
27/03 22:27:18,0,1,0,0,
27/03 22:28:24,0,1,0,0,
27/03 22:29:36,0,1,0,0,
27/03 22:30:40,0,1,0,0,
27/03 22:31:47,0,1,0,0,
27/03 22:32:53,0,1,0,0,
27/03 22:33:45,14,0,0,0,
27/03 22:33:46,1,0,0,0,
27/03 22:33:58,0,1,0,0,
27/03 22:35:06,0,1,0,0,
27/03 22:36:12,0,1,0,0,
27/03 22:37:21,0,1,0,0,
27/03 22:38:27,0,1,0,0,
27/03 22:39:32,0,1,0,0,
27/03 22:40:44,0,1,0,0,
27/03 22:41:46,0,1,0,0,
27/03 22:42:53,0,1,0,0,
27/03 22:44:02,0,1,0,0,
27/03 22:45:02,27,0,0,0,
27/03 22:45:03,1,0,0,0,
27/03 22:45:07,0,1,0,0,
27/03 22:46:17,0,1,0,0,
27/03 22:47:20,0,1,0,0,
27/03 22:48:26,0,1,0,0,
27/03 22:49:15,17,0,0,0,
27/03 22:49:17,1,0,0,0,
27/03 22:49:35,0,1,0,0,
27/03 22:50:43,0,1,0,0,
27/03 22:51:55,0,1,0,0,
27/03 22:53:00,0,1,0,0,
27/03 22:54:07,0,1,0,0,
27/03 22:55:19,0,1,0,0,
27/03 22:56:25,0,1,0,0,
27/03 22:57:35,0,1,0,0,
27/03 22:58:41,0,1,0,0,
27/03 22:59:46,0,1,0,0,
27/03 23:00:53,0,1,0,0,
27/03 23:02:02,0,1,0,0,
27/03 23:03:12,0,1,0,0,
27/03 23:04:16,0,1,0,0,
27/03 23:05:18,0,1,0,0,
27/03 23:06:32,0,1,0,0,
27/03 23:07:34,0,1,0,0,
27/03 23:08:39,23,0,0,0,
27/03 23:08:42,0,1,0,0,
27/03 23:09:45,0,1,0,0,
27/03 23:10:47,0,1,0,0,
27/03 23:11:05,24,0,0,0,
27/03 23:11:57,0,1,0,0,
27/03 23:13:04,0,1,0,0,
27/03 23:14:13,0,1,0,0,
27/03 23:14:46,23,0,0,0,
27/03 23:14:47,1,0,0,0,
27/03 23:15:30,0,1,0,0,
27/03 23:16:34,0,1,0,0,
27/03 23:17:42,0,1,0,0,
27/03 23:18:49,0,1,0,0,
27/03 23:19:51,0,1,0,0,
27/03 23:20:55,0,1,0,0,
27/03 23:22:01,0,1,0,0,
27/03 23:23:05,0,1,0,0,
27/03 23:24:11,0,1,0,0,
27/03 23:25:17,0,1,0,0,
27/03 23:26:26,0,1,0,0,
27/03 23:27:30,0,1,0,0,
27/03 23:28:39,0,1,0,0,
27/03 23:29:45,0,1,0,0,
27/03 23:30:51,0,1,0,0,
27/03 23:31:58,0,1,0,0,
27/03 23:33:00,0,1,0,0,
27/03 23:34:08,0,1,0,0,
27/03 23:35:14,0,1,0,0,
27/03 23:36:18,0,1,0,0,
27/03 23:37:29,0,1,0,0,
27/03 23:38:32,0,1,0,0,
27/03 23:38:33,22,0,0,0,
27/03 23:39:38,0,1,0,0,
27/03 23:40:43,0,1,0,0,
27/03 23:41:48,0,1,0,0,
27/03 23:43:05,0,1,0,0,
27/03 23:43:47,27,0,0,0,
27/03 23:44:15,0,1,0,0,
27/03 23:45:19,0,1,0,0,
27/03 23:46:23,0,1,0,0,
27/03 23:47:30,0,1,0,0,
27/03 23:48:17,1,0,0,0,
27/03 23:48:41,0,1,0,0,
27/03 23:49:19,16,0,0,0,
27/03 23:49:47,0,1,0,0,
27/03 23:50:53,0,1,0,0,
27/03 23:51:59,0,1,0,0,
27/03 23:53:04,0,1,0,0,
27/03 23:54:09,0,1,0,0,
27/03 23:55:14,0,1,0,0,
27/03 23:56:18,0,1,0,0,
27/03 23:57:24,0,1,0,0,
27/03 23:58:29,0,1,0,0,
27/03 23:59:37,0,1,0,0,
28/03 00:00:43,0,1,0,0,
28/03 00:01:53,0,1,0,0,
28/03 00:03:06,0,1,0,0,
28/03 00:04:10,0,1,0,0,
28/03 00:05:15,0,1,0,0,
28/03 00:05:20,13,0,0,0,
28/03 00:06:20,0,1,0,0,
28/03 00:07:24,0,1,0,0,
28/03 00:08:31,0,1,0,0,
28/03 00:09:37,0,1,0,0,
28/03 00:10:41,0,1,0,0,
28/03 00:11:47,0,1,0,0,
28/03 00:12:56,0,1,0,0,
28/03 00:14:11,0,1,0,0,
28/03 00:15:17,0,1,0,0,
28/03 00:16:28,0,1,0,0,
28/03 00:17:18,1,0,0,0,
28/03 00:17:35,0,1,0,0,
28/03 00:18:37,0,1,0,0,
28/03 00:19:44,0,1,0,0,
28/03 00:20:49,0,1,0,0,
28/03 00:21:55,0,1,0,0,
28/03 00:23:03,0,1,0,0,
28/03 00:24:10,0,1,0,0,
28/03 00:25:17,0,1,0,0,
28/03 00:26:25,0,1,0,0,
28/03 00:27:27,0,1,0,0,
28/03 00:28:33,20,0,0,0,
28/03 00:28:34,0,1,0,0,
28/03 00:29:40,0,1,0,0,
28/03 00:30:46,0,1,0,0,
28/03 00:32:01,0,1,0,0,
28/03 00:33:12,0,1,0,0,
28/03 00:34:27,0,1,0,0,
28/03 00:35:35,0,1,0,0,
28/03 00:36:42,0,1,0,0,
28/03 00:37:49,0,1,0,0,
28/03 00:38:56,0,1,0,0,
28/03 00:40:04,0,1,0,0,
28/03 00:41:15,0,1,0,0,
28/03 00:42:26,0,1,0,0,
28/03 00:43:29,0,1,0,0,
28/03 00:44:09,1,0,0,0,
28/03 00:44:31,0,1,0,0,
28/03 00:45:20,17,0,0,0,
28/03 00:45:38,0,1,0,0,
28/03 00:46:47,0,1,0,0,
28/03 00:47:52,0,1,0,0,
28/03 00:49:01,0,1,0,0,
28/03 00:50:03,0,1,0,0,
28/03 00:50:54,20,0,0,0,
28/03 00:51:10,0,1,0,0,
28/03 00:52:12,0,1,0,0,
28/03 00:53:16,0,1,0,0,
28/03 00:54:22,0,1,0,0,
28/03 00:54:39,12,0,0,0,
28/03 00:55:26,0,1,0,0,
28/03 00:56:39,0,1,0,0,
28/03 00:57:45,0,1,0,0,
28/03 00:58:50,0,1,0,0,
28/03 00:59:19,16,0,0,0,
28/03 00:59:59,0,1,0,0,
28/03 01:01:06,0,1,0,0,
28/03 01:02:13,0,1,0,0,
28/03 01:03:17,0,1,0,0,
28/03 01:04:24,0,1,0,0,
28/03 01:05:29,0,1,0,0,
28/03 01:06:34,0,1,0,0,
28/03 01:07:41,0,1,0,0,
28/03 01:08:52,0,1,0,0,
28/03 01:09:56,0,1,0,0,
28/03 01:11:09,0,1,0,0,
28/03 01:12:14,0,1,0,0,
28/03 01:13:17,0,1,0,0,
28/03 01:13:24,20,0,0,0,
28/03 01:14:21,0,1,0,0,
28/03 01:15:27,0,1,0,0,
28/03 01:16:12,13,0,0,0,
28/03 01:16:13,1,0,0,0,
28/03 01:16:33,0,1,0,0,
28/03 01:17:40,0,1,0,0,
28/03 01:18:46,0,1,0,0,
28/03 01:19:52,0,1,0,0,
28/03 01:21:00,0,1,0,0,
28/03 01:22:02,0,1,0,0,
28/03 01:23:09,0,1,0,0,
28/03 01:24:13,0,1,0,0,
28/03 01:25:17,0,1,0,0,
28/03 01:26:21,0,1,0,0,
28/03 01:27:23,0,1,0,0,
28/03 01:28:28,0,1,0,0,
28/03 01:29:34,0,1,0,0,
28/03 01:30:43,0,1,0,0,
28/03 01:31:49,0,1,0,0,
28/03 01:32:56,0,1,0,0,
28/03 01:33:57,0,1,0,0,
28/03 01:35:03,0,1,0,0,
28/03 01:36:07,0,1,0,0,
28/03 01:37:09,0,1,0,0,
28/03 01:38:15,0,1,0,0,
28/03 01:38:42,24,0,0,0,
28/03 01:39:19,0,1,0,0,
28/03 01:40:23,0,1,0,0,
28/03 01:40:31,13,0,0,0,
28/03 01:41:32,17,0,0,0,
28/03 01:41:34,0,1,0,0,
28/03 01:42:40,0,1,0,0,
28/03 01:43:45,0,1,0,0,
28/03 01:44:51,0,1,0,0,
28/03 01:45:53,0,1,0,0,
28/03 01:47:04,0,1,0,0,
28/03 01:48:08,0,1,0,0,
28/03 01:49:12,0,1,0,0,
28/03 01:50:14,0,1,0,0,
28/03 01:51:18,0,1,0,0,
28/03 01:52:29,0,1,0,0,
28/03 01:53:34,0,1,0,0,
28/03 01:54:42,0,1,0,0,
28/03 01:55:49,0,1,0,0,
28/03 01:55:54,22,0,0,0,
28/03 01:56:54,0,1,0,0,
28/03 01:57:43,16,0,0,0,
28/03 01:58:03,0,1,0,0,
28/03 01:59:07,0,1,0,0,
28/03 02:00:13,0,1,0,0,
28/03 02:01:19,0,1,0,0,
28/03 02:02:24,0,1,0,0,
28/03 02:03:35,0,1,0,0,
28/03 02:04:44,0,1,0,0,
28/03 02:05:49,0,1,0,0,
28/03 02:07:03,0,1,0,0,
28/03 02:08:05,0,1,0,0,
28/03 02:09:09,0,1,0,0,
28/03 02:10:13,0,1,0,0,
28/03 02:11:19,0,1,0,0,
28/03 02:12:24,0,1,0,0,
28/03 02:13:31,0,1,0,0,
28/03 02:14:41,0,1,0,0,
28/03 02:15:49,0,1,0,0,
28/03 02:16:51,0,1,0,0,
28/03 02:17:58,0,1,0,0,
28/03 02:19:04,0,1,0,0,
28/03 02:20:09,0,1,0,0,
28/03 02:21:15,0,1,0,0,
28/03 02:22:22,0,1,0,0,
28/03 02:23:29,25,1,0,0,
28/03 02:24:35,0,1,0,0,
28/03 02:25:46,0,1,0,0,
28/03 02:26:56,0,1,0,0,
28/03 02:27:59,0,1,0,0,
28/03 02:29:06,0,1,0,0,
28/03 02:30:17,0,1,0,0,
28/03 02:31:21,0,1,0,0,
28/03 02:32:28,0,1,0,0,
28/03 02:33:33,0,1,0,0,
28/03 02:34:39,0,1,0,0,
28/03 02:35:46,0,1,0,0,
28/03 02:36:52,0,1,0,0,
28/03 02:38:02,0,1,0,0,
28/03 02:39:05,0,1,0,0,
28/03 02:40:13,0,1,0,0,
28/03 02:41:19,0,1,0,0,
28/03 02:42:22,0,1,0,0,
28/03 02:43:28,0,1,0,0,
28/03 02:44:38,0,1,0,0,
28/03 02:45:45,0,1,0,0,
28/03 02:46:52,0,1,0,0,
28/03 02:47:53,0,1,0,0,
28/03 02:49:03,0,1,0,0,
28/03 02:49:20,16,0,0,0,
28/03 02:49:21,1,0,0,0,
28/03 02:50:08,0,1,0,0,
28/03 02:51:17,0,1,0,0,
28/03 02:52:26,0,1,0,0,
28/03 02:53:32,0,1,0,0,
28/03 02:54:39,0,1,0,0,
28/03 02:55:43,0,1,0,0,
28/03 02:56:50,0,1,0,0,
28/03 02:58:00,0,1,0,0,
28/03 02:59:06,0,1,0,0,
28/03 02:59:29,25,0,0,0,
28/03 03:00:15,0,1,0,0,
28/03 03:01:19,0,1,0,0,
28/03 03:02:28,0,1,0,0,
28/03 03:03:38,0,1,0,0,
28/03 03:04:34,21,0,0,0,
28/03 03:04:42,0,1,0,0,
28/03 03:05:55,0,1,0,0,
28/03 03:06:57,0,1,0,0,
28/03 03:08:09,0,1,0,0,
28/03 03:09:15,0,1,0,0,
28/03 03:10:20,0,1,0,0,
28/03 03:11:33,0,1,0,0,
28/03 03:12:38,0,1,0,0,
28/03 03:13:50,0,1,0,0,
28/03 03:14:58,0,1,0,0,
28/03 03:16:03,0,1,0,0,
28/03 03:16:17,1,0,0,0,
28/03 03:17:14,0,1,0,0,
28/03 03:17:18,18,0,0,0,
28/03 03:18:18,0,1,0,0,
28/03 03:19:19,17,0,0,0,
28/03 03:19:20,1,0,0,0,
28/03 03:19:22,1,0,0,0,
28/03 03:19:23,0,1,0,0,
28/03 03:20:32,0,1,0,0,
28/03 03:21:34,0,1,0,0,
28/03 03:22:45,0,1,0,0,
28/03 03:23:55,0,1,0,0,
28/03 03:25:03,0,1,0,0,
28/03 03:26:12,0,1,0,0,
28/03 03:27:21,0,1,0,0,
28/03 03:28:30,0,1,0,0,
28/03 03:29:35,0,1,0,0,
28/03 03:30:39,0,1,0,0,
28/03 03:31:50,0,1,0,0,
28/03 03:32:08,1,0,0,0,
28/03 03:32:56,0,1,0,0,
28/03 03:33:09,10,0,0,0,
28/03 03:34:04,0,1,0,0,
28/03 03:35:13,0,1,0,0,
28/03 03:36:22,0,1,0,0,
28/03 03:37:29,0,1,0,0,
28/03 03:38:34,0,1,0,0,
28/03 03:39:43,0,1,0,0,
28/03 03:40:51,0,1,0,0,
28/03 03:41:52,0,1,0,0,
28/03 03:43:00,0,1,0,0,
28/03 03:43:18,1,0,0,0,
28/03 03:44:06,0,1,0,0,
28/03 03:44:32,1,0,0,0,
28/03 03:45:14,0,1,0,0,
28/03 03:45:37,1,0,0,0,
28/03 03:45:57,12,0,0,0,
28/03 03:46:26,0,1,0,0,
28/03 03:46:58,21,0,0,0,
28/03 03:47:39,0,1,0,0,
28/03 03:48:46,0,1,0,0,
28/03 03:49:52,0,1,0,0,
28/03 03:50:58,0,1,0,0,
28/03 03:52:06,0,1,0,0,
28/03 03:53:08,0,1,0,0,
28/03 03:54:20,0,1,0,0,
28/03 03:55:29,0,1,0,0,
28/03 03:56:33,0,1,0,0,
28/03 03:57:45,0,1,0,0,
28/03 03:58:53,0,1,0,0,
28/03 03:59:59,0,1,0,0,
28/03 04:01:04,0,1,0,0,
28/03 04:02:06,0,1,0,0,
28/03 04:03:14,0,1,0,0,
28/03 04:04:16,0,1,0,0,
28/03 04:05:19,0,1,0,0,
28/03 04:06:22,0,1,0,0,
28/03 04:07:24,0,1,0,0,
28/03 04:08:34,0,1,0,0,
28/03 04:09:39,0,1,0,0,
28/03 04:10:46,0,1,0,0,
28/03 04:11:53,0,1,0,0,
28/03 04:12:57,0,1,0,0,
28/03 04:14:04,0,1,0,0,
28/03 04:14:55,22,0,0,0,
28/03 04:15:07,0,1,0,0,
28/03 04:16:10,0,1,0,0,
28/03 04:17:17,0,1,0,0,
28/03 04:17:21,18,0,0,0,
28/03 04:17:22,1,0,0,0,
28/03 04:18:24,0,1,0,0,
28/03 04:19:36,0,1,0,0,
28/03 04:20:39,0,1,0,0,
28/03 04:21:46,0,1,0,0,
28/03 04:22:54,0,1,0,0,
28/03 04:23:58,0,1,0,0,
28/03 04:25:05,0,1,0,0,
28/03 04:25:34,12,0,0,0,
28/03 04:26:10,0,1,0,0,
28/03 04:27:19,0,1,0,0,
28/03 04:28:25,0,1,0,0,
28/03 04:29:29,0,1,0,0,
28/03 04:30:36,0,1,0,0,
28/03 04:31:45,0,1,0,0,
28/03 04:32:55,0,1,0,0,
28/03 04:33:59,0,1,0,0,
28/03 04:35:05,0,1,0,0,
28/03 04:36:08,0,1,0,0,
28/03 04:37:18,0,1,0,0,
28/03 04:38:25,0,1,0,0,
28/03 04:39:34,0,1,0,0,
28/03 04:40:39,0,1,0,0,
28/03 04:41:44,0,1,0,0,
28/03 04:42:28,24,0,0,0,
28/03 04:42:52,0,1,0,0,
28/03 04:43:58,0,1,0,0,
28/03 04:45:05,0,1,0,0,
28/03 04:46:12,0,1,0,0,
28/03 04:47:16,0,1,0,0,
28/03 04:48:28,0,1,0,0,
28/03 04:49:36,0,1,0,0,
28/03 04:50:43,0,1,0,0,
28/03 04:51:54,0,1,0,0,
28/03 04:52:57,0,1,0,0,
28/03 04:54:12,0,1,0,0,
28/03 04:55:21,0,1,0,0,
28/03 04:56:24,0,1,0,0,
28/03 04:57:32,0,1,0,0,
28/03 04:58:36,0,1,0,0,
28/03 04:59:43,0,1,0,0,
28/03 05:00:46,0,1,0,0,
28/03 05:01:52,0,1,0,0,
28/03 05:02:59,0,1,0,0,
28/03 05:04:01,0,1,0,0,
28/03 05:05:10,0,1,0,0,
28/03 05:05:54,9,0,0,0,
28/03 05:06:19,0,1,0,0,
28/03 05:06:22,21,0,0,0,
28/03 05:06:56,15,0,0,0,
28/03 05:06:57,1,0,0,0,
28/03 05:07:24,0,1,0,0,
28/03 05:08:34,0,1,0,0,
28/03 05:09:45,0,1,0,0,
28/03 05:10:03,19,0,0,0,
28/03 05:10:50,0,1,0,0,
28/03 05:11:56,0,1,0,0,
28/03 05:13:02,0,1,0,0,
28/03 05:14:08,0,1,0,0,
28/03 05:15:14,0,1,0,0,
28/03 05:16:33,0,1,0,0,
28/03 05:17:50,0,1,0,0,
28/03 05:18:57,0,1,0,0,
28/03 05:20:06,0,1,0,0,
28/03 05:21:13,0,1,0,0,
28/03 05:21:20,17,0,0,0,
28/03 05:22:22,0,1,0,0,
28/03 05:23:30,0,1,0,0,
28/03 05:24:32,0,1,0,0,
28/03 05:25:37,0,1,0,0,
28/03 05:26:45,0,1,0,0,
28/03 05:27:53,0,1,0,0,
28/03 05:28:59,0,1,0,0,
28/03 05:30:06,0,1,0,0,
28/03 05:31:19,0,1,0,0,
28/03 05:32:22,0,1,0,0,
28/03 05:33:31,0,1,0,0,
28/03 05:34:38,0,1,0,0,
28/03 05:35:49,0,1,0,0,
28/03 05:35:58,20,0,0,0,
28/03 05:36:55,0,1,0,0,
28/03 05:38:01,0,1,0,0,
28/03 05:39:09,0,1,0,0,
28/03 05:40:17,0,1,0,0,
28/03 05:41:21,0,1,0,0,
28/03 05:42:31,0,1,0,0,
28/03 05:43:36,0,1,0,0,
28/03 05:44:43,0,1,0,0,
28/03 05:45:48,0,1,0,0,
28/03 05:46:49,0,1,0,0,
28/03 05:47:53,0,1,0,0,
28/03 05:48:58,0,1,0,0,
28/03 05:49:55,14,0,0,0,
28/03 05:49:56,1,0,0,0,
28/03 05:50:04,0,1,0,0,
28/03 05:51:12,0,1,0,0,
28/03 05:52:19,0,1,0,0,
28/03 05:53:27,0,1,0,0,
28/03 05:54:35,0,1,0,0,
28/03 05:55:44,0,1,0,0,
28/03 05:56:53,0,1,0,0,
28/03 05:57:57,0,1,0,0,
28/03 05:58:58,12,0,0,0,
28/03 05:58:59,1,0,0,0,
28/03 05:59:02,0,1,0,0,
28/03 06:00:06,0,1,0,0,
28/03 06:01:09,0,1,0,0,
28/03 06:01:18,20,0,0,0,
28/03 06:02:22,0,1,0,0,
28/03 06:03:26,0,1,0,0,
28/03 06:04:34,0,1,0,0,
28/03 06:05:41,0,1,0,0,
28/03 06:06:44,0,1,0,0,
28/03 06:07:51,0,1,0,0,
28/03 06:08:56,0,1,0,0,
28/03 06:10:01,0,1,0,0,
28/03 06:11:07,0,1,0,0,
28/03 06:12:09,0,1,0,0,
28/03 06:13:16,0,1,0,0,
28/03 06:14:24,0,1,0,0,
28/03 06:15:32,0,1,0,0,
28/03 06:16:40,0,1,0,0,
28/03 06:17:43,0,1,0,0,
28/03 06:18:51,0,1,0,0,
28/03 06:19:56,0,1,0,0,
28/03 06:21:01,0,1,0,0,
28/03 06:22:05,0,1,0,0,
28/03 06:23:11,0,1,0,0,
28/03 06:24:20,0,1,0,0,
28/03 06:24:53,15,0,0,0,
28/03 06:25:26,0,1,0,0,
28/03 06:26:30,0,1,0,0,
28/03 06:26:41,20,0,0,0,
28/03 06:26:42,3,0,0,0,
28/03 06:27:42,0,1,0,0,
28/03 06:28:47,0,1,0,0,
28/03 06:29:53,0,1,0,0,
28/03 06:30:55,0,1,0,0,
28/03 06:31:28,18,0,0,0,
28/03 06:31:29,1,0,0,0,
28/03 06:32:05,0,1,0,0,
28/03 06:33:08,0,1,0,0,
28/03 06:33:39,1,0,0,0,
28/03 06:33:42,1,0,0,0,
28/03 06:34:11,0,1,0,0,
28/03 06:35:24,0,1,0,0,
28/03 06:36:38,0,1,0,0,
28/03 06:37:47,0,1,0,0,
28/03 06:39:01,0,1,0,0,
28/03 06:40:04,0,1,0,0,
28/03 06:41:10,0,1,0,0,
28/03 06:42:18,0,1,0,0,
28/03 06:43:21,0,1,0,0,
28/03 06:44:23,0,1,0,0,
28/03 06:45:26,0,1,0,0,
28/03 06:46:32,0,1,0,0,
28/03 06:47:36,0,1,0,0,
28/03 06:48:42,0,1,0,0,
28/03 06:49:49,0,1,0,0,
28/03 06:50:12,23,0,0,0,
28/03 06:50:58,0,1,0,0,
28/03 06:52:00,0,1,0,0,
28/03 06:53:07,0,1,0,0,
28/03 06:54:19,0,1,0,0,
28/03 06:55:26,0,1,0,0,
28/03 06:56:35,0,1,0,0,
28/03 06:57:44,0,1,0,0,
28/03 06:58:52,0,1,0,0,
28/03 07:00:01,0,1,0,0,
28/03 07:00:26,21,0,0,0,
28/03 07:01:10,0,1,0,0,
28/03 07:02:15,0,1,0,0,
28/03 07:03:18,0,1,0,0,
28/03 07:04:30,0,1,0,0,
28/03 07:05:32,0,1,0,0,
28/03 07:06:41,0,1,0,0,
28/03 07:07:47,0,1,0,0,
28/03 07:08:52,0,1,0,0,
28/03 07:10:08,0,1,0,0,
28/03 07:11:12,0,1,0,0,
28/03 07:12:19,0,1,0,0,
28/03 07:13:24,0,1,0,0,
28/03 07:13:56,18,0,0,0,
28/03 07:13:57,1,0,0,0,
28/03 07:14:29,0,1,0,0,
28/03 07:15:38,0,1,0,0,
28/03 07:16:42,0,1,0,0,
28/03 07:17:47,0,1,0,0,
28/03 07:18:53,0,1,0,0,
28/03 07:19:55,0,1,0,0,
28/03 07:21:04,0,1,0,0,
28/03 07:22:13,0,1,0,0,
28/03 07:23:17,0,1,0,0,
28/03 07:24:20,0,1,0,0,
28/03 07:24:32,18,0,0,0,
28/03 07:25:24,0,1,0,0,
28/03 07:26:37,0,1,0,0,
28/03 07:27:40,0,1,0,0,
28/03 07:28:49,0,1,0,0,
28/03 07:29:56,0,1,0,0,
28/03 07:30:59,0,1,0,0,
28/03 07:32:05,0,1,0,0,
28/03 07:33:12,0,1,0,0,
28/03 07:34:16,0,1,0,0,
28/03 07:35:26,0,1,0,0,
28/03 07:36:29,0,1,0,0,
28/03 07:36:34,16,0,0,0,
28/03 07:36:35,1,0,0,0,
28/03 07:37:35,31,0,0,0,
28/03 07:37:37,0,1,0,0,
28/03 07:38:42,0,1,0,0,
28/03 07:39:48,0,1,0,0,
28/03 07:40:51,0,1,0,0,
28/03 07:41:53,0,1,0,0,
28/03 07:43:02,0,1,0,0,
28/03 07:44:09,0,1,0,0,
28/03 07:45:15,0,1,0,0,
28/03 07:46:27,0,1,0,0,
28/03 07:47:35,0,1,0,0,
28/03 07:48:26,17,0,0,0,
28/03 07:48:42,0,1,0,0,
28/03 07:49:52,0,1,0,0,
28/03 07:51:00,0,1,0,0,
28/03 07:52:04,0,1,0,0,
28/03 07:53:08,0,1,0,0,
28/03 07:54:13,0,1,0,0,
28/03 07:55:19,0,1,0,0,
28/03 07:56:23,0,1,0,0,
28/03 07:57:31,0,1,0,0,
28/03 07:58:35,0,1,0,0,
28/03 07:59:41,0,1,0,0,
28/03 08:00:50,0,1,0,0,
28/03 08:01:52,0,1,0,0,
28/03 08:02:56,0,1,0,0,
28/03 08:04:04,0,1,0,0,
28/03 08:05:09,0,1,0,0,
28/03 08:06:16,0,1,0,0,
28/03 08:07:21,0,1,0,0,
28/03 08:08:28,0,1,0,0,
28/03 08:09:33,0,1,0,0,
28/03 08:10:37,0,1,0,0,
28/03 08:11:48,0,1,0,0,
28/03 08:12:51,0,1,0,0,
28/03 08:13:57,0,1,0,0,
28/03 08:15:02,0,1,0,0,
28/03 08:15:13,25,0,0,0,
28/03 08:15:14,1,0,0,0,
28/03 08:16:05,0,1,0,0,
28/03 08:17:13,0,1,0,0,
28/03 08:17:37,31,0,0,0,
28/03 08:17:38,1,0,0,0,
28/03 08:18:19,0,1,0,0,
28/03 08:19:28,0,1,0,0,
28/03 08:20:06,1,0,0,0,
28/03 08:20:33,0,1,0,0,
28/03 08:21:39,0,1,0,0,
28/03 08:22:49,0,1,0,0,
28/03 08:23:51,0,1,0,0,
28/03 08:24:58,0,1,0,0,
28/03 08:26:02,0,1,0,0,
28/03 08:27:05,0,1,0,0,
28/03 08:28:12,0,1,0,0,
28/03 08:29:19,0,1,0,0,
28/03 08:30:25,0,1,0,0,
28/03 08:31:32,0,1,0,0,
28/03 08:32:38,0,1,0,0,
28/03 08:33:50,0,1,0,0,
28/03 08:34:53,0,1,0,0,
28/03 08:36:00,0,1,0,0,
28/03 08:37:03,0,1,0,0,
28/03 08:38:10,0,1,0,0,
28/03 08:38:50,34,0,0,0,
28/03 08:39:17,0,1,0,0,
28/03 08:40:30,0,1,0,0,
28/03 08:41:37,0,1,0,0,
28/03 08:42:45,0,1,0,0,
28/03 08:43:49,0,1,0,0,
28/03 08:44:56,0,1,0,0,
28/03 08:46:06,0,1,0,0,
28/03 08:47:11,0,1,0,0,
28/03 08:48:14,0,1,0,0,
28/03 08:49:21,0,1,0,0,
28/03 08:50:34,0,1,0,0,
28/03 08:51:44,0,1,0,0,
28/03 08:52:51,0,1,0,0,
28/03 08:53:58,0,1,0,0,
